player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,year
Bo Melton,61610,WR,GB,9,61.9,0,12,64.2,,58.1,0,0,0,0.0,0.0,,2,0,0,86,0,0,0,139,0,48,0,0,86,2,2024
Ben Sims,77918,TE,GB,9,66.7,0,12,68.0,66.3,64.5,0,0,1,2.7,2.6,100.0,0,0,0,74,0,0,0,111,1,38,0,0,73,92,2024
Luke Musgrave,98499,TE,GB,4,56.5,0,12,47.0,22.5,51.6,0,1,3,6.3,6.0,83.3,0,1,0,61,0,0,0,108,3,50,0,0,58,77,2024
Josh Jacobs,45953,HB,GB,9,13.8,0,12,83.9,33.6,54.5,2,3,35,17.9,18.6,92.9,1,5,0,53,0,0,0,385,38,204,0,0,15,3,2024
Malik Heath,124173,WR,GB,6,60.0,2,12,48.7,,57.4,0,0,0,0.0,0.0,,3,0,0,51,0,0,0,85,0,34,0,0,51,0,2024
Emanuel Wilson,154173,HB,GB,9,21.3,0,12,80.0,67.7,72.3,0,2,19,21.8,22.6,94.7,1,2,0,34,0,0,0,160,21,93,0,0,13,0,2024
Chris Brooks,83644,HB,GB,5,41.1,0,12,57.5,85.4,41.1,0,0,7,30.4,28.6,100.0,0,0,0,23,0,0,0,56,8,28,0,0,15,2,2024
Andrew Beck,47121,FB,GB,3,80.0,0,12,62.5,,67.9,0,0,0,0.0,0.0,,0,0,0,12,0,0,0,15,0,3,0,0,12,8,2024
John FitzPatrick,83974,TE,GB,2,71.4,0,12,51.8,,55.3,0,0,0,0.0,0.0,,0,0,0,5,0,0,0,7,0,2,0,0,5,6,2024
MarShawn Lloyd,124247,HB,GB,1,10.0,0,12,53.3,,60.0,0,0,0,0.0,0.0,,0,0,0,1,0,0,0,10,0,3,0,0,1,0,2024
Kadeem Telfort,59680,T,GB,1,100.0,0,12,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,1,1,0,2024
Chester Pitts,1057,G,HST,16,100.0,0,13,84.6,84.4,80.2,2,8,547,100.0,100.0,98.4,5,14,4,984,0,984,0,984,576,576,0,0,408,0,2006
Ephraim Salaam,412,T,HST,15,100.0,0,13,68.1,74.0,60.6,4,24,475,100.0,100.0,95.6,4,35,7,867,0,0,867,867,498,498,0,0,369,0,2006
Fred Weary,1073,G,HST,14,100.0,1,13,75.4,75.1,72.9,1,13,405,100.0,100.0,97.8,5,16,2,723,0,4,0,723,426,426,719,0,297,0,2006
Mike Flanagan,189,C,HST,9,100.0,0,13,73.5,88.7,65.2,1,4,354,100.0,100.0,99.0,0,6,1,580,580,0,0,580,375,375,0,0,205,0,2006
Zach Wiegert,129,T,HST,9,100.0,0,13,68.1,70.7,63.8,0,10,320,100.0,100.0,96.6,5,16,6,557,0,0,0,557,338,338,0,557,219,0,2006
Eric Winston,3011,T,HST,10,100.0,0,13,68.8,68.0,66.3,3,13,246,100.0,100.0,95.5,2,19,3,457,0,0,24,457,260,260,0,431,197,2,2006
Owen Daniels,3043,TE,HST,14,52.7,0,13,59.6,25.3,61.0,3,9,103,21.9,22.1,93.2,3,13,1,433,0,0,0,821,110,498,0,0,323,749,2006
Steve McKinney,381,G,HST,12,100.0,0,13,70.3,85.2,62.8,0,7,197,100.0,100.0,97.7,0,8,1,395,126,0,0,395,207,207,269,0,188,0,2006
David Carr,1009,QB,HST,16,39.0,1,13,56.7,,60.0,0,0,0,0.0,0.0,,5,0,0,358,0,0,0,919,0,532,0,0,358,0,2006
Andre Johnson,1319,WR,HST,16,38.5,0,13,79.9,,65.9,0,0,0,0.0,0.0,,4,0,0,341,0,0,0,885,0,541,0,0,341,4,2006
Eric Moulds,165,WR,HST,16,36.6,0,13,65.6,61.6,71.0,0,0,0,0.0,0.2,,1,0,0,287,0,0,0,785,1,498,0,0,286,0,2006
Drew Hodgdon,2368,C,HST,5,100.0,1,13,59.8,71.8,55.4,1,5,144,100.0,100.0,97.2,1,7,1,282,282,0,0,282,150,150,0,0,132,0,2006
Jameel Cook,904,FB,HST,11,52.6,0,13,55.8,57.9,66.6,0,1,26,14.8,15.0,94.2,1,2,1,180,0,0,0,342,28,187,0,0,152,2,2006
Mark Bruener,125,TE,HST,15,73.8,0,13,71.0,64.8,69.1,1,2,37,38.5,38.4,95.9,1,3,0,172,0,0,0,233,38,99,0,0,134,232,2006
Vonta Leach,2100,FB,HST,11,78.4,0,13,96.5,74.9,93.8,0,1,10,19.6,18.9,95.0,0,1,0,156,0,0,0,199,10,53,0,0,146,0,2006
Kevin Walter,1549,WR,HST,16,36.5,0,13,59.5,16.3,73.9,0,1,2,0.9,0.8,75.0,2,1,0,141,0,0,0,386,2,246,0,0,139,13,2006
Jeb Putzier,1174,TE,HST,14,36.9,0,13,52.4,37.9,52.4,0,0,15,9.6,9.7,93.3,3,1,1,87,0,0,0,236,16,165,0,0,71,181,2006
Charles Spencer,3010,T,HST,2,100.0,0,13,51.3,66.0,44.1,0,4,49,100.0,100.0,95.9,1,4,0,84,0,0,84,84,52,52,0,0,32,0,2006
Wali Lundy,3115,HB,HST,12,16.8,0,13,50.5,68.6,57.9,0,6,55,22.1,22.0,94.5,0,6,0,67,0,0,0,400,58,264,0,0,9,0,2006
Ron Dayne,589,HB,HST,11,19.3,0,13,59.5,88.2,56.5,0,0,47,31.1,31.3,97.9,0,1,1,63,0,0,0,326,50,160,0,0,13,0,2006
Sam Gado,2599,HB,HST,9,20.8,0,13,51.5,84.5,56.6,0,0,27,24.1,24.1,100.0,0,0,0,38,0,0,0,183,28,116,0,0,10,0,2006
Brad Bedell,699,T,HST,4,100.0,0,13,53.5,42.1,56.5,0,1,9,100.0,100.0,83.3,0,2,1,24,0,0,13,24,9,9,0,0,15,11,2006
Sage Rosenfels,863,QB,HST,3,29.0,0,13,67.8,,60.0,0,0,0,0.0,0.0,,1,0,0,20,0,0,0,69,0,46,0,0,20,0,2006
Edell Shepherd,1304,WR,HST,7,46.5,0,13,59.8,,80.6,0,0,0,0.0,0.0,,0,0,0,20,0,0,0,43,0,21,0,0,20,0,2006
Derrick Lewis,1272,WR,HST,5,56.0,0,13,55.5,,61.6,0,0,0,0.0,0.0,,0,0,0,14,0,0,0,25,0,11,0,0,14,0,2006
David Anderson,3196,WR,HST,8,50.0,0,13,78.4,,60.3,0,0,0,0.0,0.0,,0,0,0,8,0,0,0,16,0,8,0,0,8,0,2006
Chris Taylor,3529,HB,HST,3,13.5,0,13,49.4,21.3,57.0,0,0,3,15.0,15.0,100.0,0,0,0,7,0,0,0,52,3,20,0,0,4,0,2006
Jerome Mathis,2331,WR,HST,2,100.0,0,13,60.1,,60.0,0,0,0,,,,0,0,0,3,0,0,0,3,0,0,0,0,3,0,2006
Chester Pitts,1057,G,HST,16,100.0,0,13,86.6,90.1,84.1,1,12,560,100.0,100.0,98.8,9,13,0,992,0,989,3,992,584,584,0,0,408,0,2007
Ephraim Salaam,412,T,HST,16,100.0,2,13,63.9,59.0,69.4,16,35,557,100.0,100.0,94.0,9,59,8,989,0,1,985,989,581,581,1,1,408,1,2007
Eric Winston,3011,T,HST,16,100.0,0,13,80.7,74.4,87.3,4,21,541,100.0,100.0,97.0,7,29,4,965,0,4,0,965,565,565,1,960,400,0,2007
Mike Flanagan,189,C,HST,14,100.0,1,13,65.7,69.4,62.9,5,15,443,100.0,100.0,97.1,2,23,3,772,772,0,0,772,462,462,0,0,310,0,2007
Fred Weary,1073,G,HST,12,100.0,0,13,63.9,75.3,59.0,2,14,395,100.0,100.0,97.7,2,17,1,701,0,0,0,701,417,417,701,0,284,0,2007
Owen Daniels,3043,TE,HST,16,46.1,0,13,71.7,66.2,65.1,3,1,56,10.7,11.0,96.4,6,4,0,414,0,0,1,899,60,545,0,0,354,748,2007
Kevin Walter,1549,WR,HST,16,38.7,0,13,78.3,35.7,75.4,0,1,4,0.8,0.8,87.5,0,1,0,328,0,0,0,848,4,519,0,0,324,16,2007
Vonta Leach,2100,FB,HST,16,62.4,0,13,65.2,71.6,82.8,1,0,25,12.6,13.5,98.0,0,1,0,302,0,0,0,484,28,208,0,0,274,5,2007
Mike Brisiel,3250,G,HST,4,100.0,0,13,69.3,66.4,71.9,4,2,122,100.0,100.0,97.5,2,6,0,236,0,0,0,236,123,123,234,2,113,0,2007
Matt Schaub,1811,QB,HST,11,38.2,0,13,80.3,,60.2,0,0,0,0.0,0.0,,3,0,0,208,0,0,0,544,0,327,0,0,208,0,2007
Mark Bruener,125,TE,HST,13,92.0,0,13,75.0,72.7,74.0,0,1,39,70.9,71.9,98.7,1,1,0,185,0,0,0,201,41,57,0,0,144,197,2007
Andre Johnson,1319,WR,HST,9,39.7,0,13,90.2,,78.5,0,0,0,0.0,0.0,,1,0,0,179,0,0,0,451,0,272,0,0,179,0,2007
Sage Rosenfels,863,QB,HST,9,39.6,0,13,69.6,,60.0,0,0,0,0.0,0.0,,1,0,0,178,0,0,0,450,0,258,0,0,178,0,2007
Steve McKinney,381,C,HST,3,100.0,0,13,47.5,63.2,44.1,0,1,77,100.0,100.0,98.1,0,2,1,162,162,0,0,162,81,81,0,0,81,0,2007
Andre' Davis,1054,WR,HST,14,29.3,0,13,68.5,,67.8,0,0,0,0.0,0.0,,0,0,0,156,0,0,0,532,0,376,0,0,156,1,2007
Chris White,2840,C,HST,4,100.0,0,13,63.9,85.6,51.8,0,2,80,100.0,100.0,98.7,0,2,0,110,59,0,0,110,81,81,51,0,29,0,2007
Ron Dayne,589,HB,HST,13,19.5,0,13,56.2,75.1,50.6,0,3,69,32.1,32.4,97.8,1,3,0,85,0,0,0,436,73,225,0,0,12,0,2007
Joel Dreessen,2415,TE,HST,11,62.2,0,13,75.9,80.3,70.3,0,0,14,23.7,25.0,100.0,0,0,0,74,0,0,0,119,15,60,0,0,59,108,2007
Jacoby Jones,3689,WR,HST,14,28.9,0,13,61.7,,66.2,0,0,0,0.0,0.0,,0,0,0,52,0,0,0,180,0,125,0,0,52,0,2007
David Anderson,3196,WR,HST,6,25.9,0,13,69.4,,74.1,0,0,0,0.0,0.0,,0,0,0,45,0,0,0,174,0,129,0,0,45,0,2007
Rashad Butler,3034,T,HST,2,100.0,0,13,73.5,78.0,69.7,0,0,21,100.0,100.0,100.0,0,0,0,31,0,0,0,31,21,21,0,31,10,0,2007
Ahman Green,374,HB,HST,6,13.8,0,13,66.4,74.3,59.5,0,1,20,18.5,18.6,97.5,1,1,0,26,0,0,0,189,21,113,0,0,5,1,2007
Jeb Putzier,1174,TE,HST,7,30.4,0,13,52.1,66.3,50.8,0,0,0,0.0,1.8,,0,0,0,24,0,0,0,79,1,56,0,0,23,43,2007
Jerome Mathis,2331,WR,HST,3,59.3,0,13,65.4,,60.5,0,0,0,0.0,0.0,,0,0,0,16,0,0,0,27,0,11,0,0,16,0,2007
Darius Walker,4248,HB,HST,4,10.3,0,13,60.3,51.6,58.1,0,1,9,10.0,10.0,94.4,0,1,0,16,0,0,0,156,9,90,0,0,7,0,2007
Jordan Black,1462,T,HST,4,100.0,1,13,50.2,79.0,60.1,0,0,5,100.0,100.0,100.0,1,0,0,9,0,0,5,9,6,6,0,0,3,4,2007
Kasey Studdard,3799,G,HST,1,100.0,0,13,25.2,0.0,,1,0,5,100.0,100.0,90.0,0,1,0,6,0,0,0,6,6,6,6,0,0,0,2007
Adimchinobe Echemandu,1924,HB,HST,6,8.0,0,13,58.9,82.3,,0,0,4,13.3,13.3,100.0,0,0,0,4,0,0,0,50,4,30,0,0,0,0,2007
Jameel Cook,904,FB,HST,5,7.8,0,13,58.6,74.6,59.4,0,0,1,2.9,2.5,100.0,0,0,0,4,0,0,0,51,1,40,0,0,3,0,2007
Drew Hodgdon,2368,C,HST,1,100.0,0,13,60.0,,60.0,0,0,0,,,,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2007
Chris Myers,2417,C,HST,16,100.0,0,13,85.0,77.6,87.2,1,12,598,100.0,100.0,98.6,4,15,2,1046,1046,0,0,1046,627,627,0,0,419,0,2008
Eric Winston,3011,T,HST,16,100.0,0,13,78.6,68.6,84.7,12,23,598,100.0,100.0,95.6,3,44,9,1046,0,0,0,1046,627,627,0,1046,419,0,2008
Mike Brisiel,3250,G,HST,16,100.0,0,13,80.6,59.0,87.9,12,26,598,100.0,100.0,96.7,6,39,1,1046,0,0,0,1046,627,627,1046,0,419,0,2008
Chester Pitts,1057,G,HST,16,100.0,0,13,76.6,84.4,68.4,1,8,597,100.0,100.0,98.9,3,11,2,1045,0,1044,1,1045,626,626,0,0,419,0,2008
Duane Brown,4340,T,HST,16,100.0,2,13,66.8,56.0,75.9,13,25,475,100.0,100.0,93.7,5,49,11,835,0,0,835,835,498,498,0,0,337,0,2008
Owen Daniels,3043,TE,HST,16,46.7,0,13,78.8,66.2,74.7,0,3,71,12.2,12.6,96.5,3,4,1,470,0,0,0,1006,77,613,0,0,393,890,2008
Andre Johnson,1319,WR,HST,16,38.4,0,13,88.2,,84.4,0,0,0,0.0,0.0,,0,0,0,376,0,0,0,979,0,603,0,0,376,3,2008
Kevin Walter,1549,WR,HST,16,38.2,0,13,74.4,74.6,86.4,0,0,8,1.6,1.5,100.0,6,0,0,328,0,0,0,859,8,536,0,0,320,54,2008
Vonta Leach,2100,FB,HST,16,64.5,0,13,78.4,55.7,89.0,1,0,42,19.6,19.8,96.4,1,2,1,325,0,0,0,504,44,222,0,0,281,0,2008
Matt Schaub,1811,QB,HST,11,37.1,0,13,71.1,,60.0,0,0,0,0.0,0.0,,5,0,0,264,0,0,0,711,0,432,0,0,264,0,2008
Ephraim Salaam,412,T,HST,13,99.6,0,13,63.1,71.7,62.1,2,5,123,99.2,99.2,95.5,3,9,2,222,0,1,210,223,129,130,0,0,93,12,2008
Joel Dreessen,2415,TE,HST,16,57.0,0,13,58.4,46.4,74.3,0,5,38,22.5,23.2,93.4,2,5,0,180,0,0,0,316,41,177,0,0,139,305,2008
Sage Rosenfels,863,QB,HST,6,40.6,0,13,60.7,,60.3,0,0,0,0.0,0.0,,0,0,0,136,0,0,0,335,0,195,0,0,136,0,2008
Steve Slaton,4403,HB,HST,16,13.9,0,13,70.3,64.0,59.5,2,2,76,17.7,19.0,96.1,0,5,1,103,0,0,0,742,86,453,0,0,17,0,2008
David Anderson,3196,WR,HST,16,26.4,1,13,63.6,61.4,88.6,0,0,1,0.5,0.5,100.0,3,0,0,71,0,0,0,269,1,199,0,0,70,2,2008
Andre' Davis,1054,WR,HST,12,31.1,0,13,69.4,,90.1,0,0,0,0.0,0.0,,1,0,0,70,0,0,0,225,0,155,0,0,70,7,2008
Ahman Green,374,HB,HST,8,13.0,0,13,63.8,70.5,60.0,0,1,23,20.5,20.0,97.8,0,1,0,25,0,0,0,192,23,115,0,0,2,0,2008
Ryan Moats,2294,HB,HST,5,23.3,0,13,54.7,78.7,59.3,0,0,8,30.8,30.8,100.0,0,0,0,14,0,0,0,60,8,26,0,0,6,0,2008
Jacoby Jones,3689,WR,HST,10,26.1,0,13,65.3,,60.5,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,23,0,16,0,0,6,0,2008
Cecil Sapp,1695,FB,HST,3,66.7,0,13,37.6,,56.8,0,0,0,0.0,0.0,,1,0,0,6,0,0,0,9,0,1,0,0,6,0,2008
Chris Taylor,3529,HB,HST,2,10.3,0,13,35.1,73.1,60.0,0,0,2,15.4,14.3,100.0,0,0,0,3,0,0,0,29,2,14,0,0,1,0,2008
Mark Bruener,125,TE,HST,1,40.0,0,13,52.5,68.7,60.0,0,0,1,25.0,25.0,100.0,0,0,0,2,0,0,0,5,1,4,0,0,1,5,2008
Chris White,2840,C,HST,1,100.0,0,13,60.0,69.6,,0,0,1,100.0,100.0,100.0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,2008
Eric Winston,3011,T,HST,16,100.0,0,13,80.0,73.4,80.4,7,19,632,100.0,100.0,97.2,3,31,5,1064,0,0,0,1064,653,653,0,1064,411,0,2009
Chris Myers,2417,C,HST,16,100.0,0,13,87.0,82.1,85.3,4,13,632,100.0,100.0,98.5,1,18,1,1063,1063,0,0,1063,653,653,0,0,410,0,2009
Duane Brown,4340,T,HST,16,100.0,1,13,73.3,66.5,79.9,11,36,615,100.0,100.0,95.0,8,54,7,1035,0,0,1035,1035,635,635,0,0,400,0,2009
Kasey Studdard,3799,G,HST,15,100.0,0,13,73.5,64.1,73.2,7,20,566,100.0,100.0,96.9,1,31,4,968,0,968,0,968,585,585,0,0,383,0,2009
Chris White,2840,G,HST,12,100.0,0,13,71.7,81.8,71.0,2,3,240,100.0,100.0,99.0,4,5,0,404,1,17,0,404,247,247,386,0,157,0,2009
Matt Schaub,1811,QB,HST,16,35.9,0,13,83.5,61.3,60.0,0,0,1,0.2,0.2,100.0,0,0,0,375,0,0,0,1046,1,643,0,0,374,0,2009
Andre Johnson,1319,WR,HST,16,36.8,0,13,87.9,69.9,81.7,0,0,1,0.2,0.3,100.0,0,0,0,370,0,0,0,1006,2,636,0,0,368,5,2009
Joel Dreessen,2415,TE,HST,16,54.2,0,13,67.2,72.4,71.2,0,1,79,21.0,20.7,99.4,0,1,0,362,0,0,0,668,80,386,0,0,282,615,2009
Antoine Caldwell,5000,G,HST,11,100.0,0,13,74.3,69.4,71.7,2,6,210,100.0,100.0,97.6,0,9,1,358,0,0,0,358,217,217,358,0,141,0,2009
Mike Brisiel,3250,G,HST,5,100.0,0,13,77.8,72.1,75.3,0,6,193,100.0,100.0,97.9,1,7,1,320,0,0,0,320,200,200,320,0,120,0,2009
Vonta Leach,2100,FB,HST,16,61.7,0,13,56.4,30.1,63.7,0,2,20,10.5,11.3,95.0,2,2,0,277,0,0,0,449,22,194,0,0,255,0,2009
Kevin Walter,1549,WR,HST,14,35.6,0,13,68.3,19.0,74.7,1,0,5,1.1,1.0,70.0,3,2,1,263,0,0,0,739,5,477,0,0,258,25,2009
Owen Daniels,3043,TE,HST,8,45.9,0,13,80.9,49.7,62.1,1,1,33,12.1,12.5,97.0,2,2,0,208,0,0,0,453,35,280,0,0,173,398,2009
David Anderson,3196,WR,HST,16,24.0,0,13,69.2,70.1,76.7,0,0,2,0.7,1.0,100.0,0,0,0,92,0,0,0,384,3,295,0,0,89,6,2009
Steve Slaton,4403,HB,HST,11,20.5,0,13,60.6,44.0,58.1,3,7,75,26.4,26.4,92.0,0,11,1,90,0,0,0,440,78,295,0,0,12,0,2009
James Casey,5076,TE,HST,12,49.7,0,13,64.0,50.0,67.7,0,1,10,10.6,10.5,95.0,0,1,0,84,0,0,0,169,10,95,0,0,74,147,2009
Jacoby Jones,3689,WR,HST,14,30.8,0,13,76.3,68.7,69.8,0,0,1,0.6,0.5,100.0,1,0,0,84,0,0,0,273,1,187,0,0,83,9,2009
Chester Pitts,1057,G,HST,2,100.0,0,13,70.9,86.2,68.5,0,0,55,100.0,100.0,100.0,1,0,0,79,0,79,0,79,57,57,0,0,22,0,2009
Chris Brown,1407,HB,HST,14,25.1,0,13,53.4,58.2,58.9,2,4,59,33.7,33.1,94.9,0,6,0,68,0,0,0,271,60,181,0,0,8,0,2009
Andre' Davis,1054,WR,HST,12,34.2,0,13,55.7,68.7,57.3,0,0,1,1.3,1.3,100.0,0,0,0,41,0,0,0,120,1,80,0,0,40,6,2009
Rashad Butler,3034,T,HST,4,97.0,0,13,58.6,70.3,50.8,0,1,17,94.4,94.7,97.1,0,1,0,32,0,0,29,33,18,19,0,0,14,4,2009
Ryan Moats,2294,HB,HST,8,11.2,0,13,59.0,79.9,58.3,0,0,10,12.2,11.9,100.0,0,0,0,22,0,0,0,197,10,84,0,0,12,0,2009
Anthony Hill,5046,TE,HST,4,78.9,0,13,62.9,69.5,59.3,0,0,2,33.3,33.3,100.0,1,0,0,15,0,0,0,19,2,6,0,0,13,19,2009
Arian Foster,5398,HB,HST,4,11.2,0,13,64.8,56.3,58.3,0,0,9,14.1,13.6,100.0,0,0,0,14,0,0,0,125,9,66,0,0,5,0,2009
Rex Grossman,1338,QB,HST,1,33.3,0,13,34.8,,60.0,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,18,0,10,0,0,6,0,2009
Glenn Martinez,2112,WR,HST,2,66.7,0,13,59.8,68.2,60.0,0,0,1,50.0,50.0,100.0,0,0,0,2,0,0,0,3,1,2,0,0,1,2,2009
Wade Smith,1393,G,HST,16,100.0,0,13,86.7,82.9,82.8,3,11,607,100.0,100.0,98.7,1,15,1,1067,0,1067,0,1067,645,645,0,0,422,0,2010
Chris Myers,2417,C,HST,16,100.0,0,13,90.0,72.0,91.1,3,16,607,100.0,100.0,98.3,0,20,1,1067,1067,0,0,1067,645,645,0,0,422,0,2010
Eric Winston,3011,T,HST,16,100.0,3,13,79.1,70.9,84.7,4,18,607,100.0,100.0,96.9,8,30,8,1067,0,0,0,1067,645,645,0,1067,422,0,2010
Duane Brown,4340,T,HST,12,100.0,1,13,76.9,72.0,79.6,6,19,470,100.0,100.0,96.3,5,30,5,825,0,0,825,825,499,499,0,0,326,0,2010
Antoine Caldwell,5000,G,HST,12,100.0,0,13,75.8,69.3,73.9,2,10,327,100.0,100.0,97.6,0,14,2,555,0,0,0,555,348,348,555,0,207,0,2010
Mike Brisiel,3250,G,HST,11,100.0,0,13,86.9,76.2,88.8,1,7,280,100.0,100.0,98.2,2,9,1,502,0,0,0,502,297,297,502,0,205,0,2010
Matt Schaub,1811,QB,HST,16,38.0,0,13,84.5,,60.0,0,0,0,0.0,0.0,,1,0,0,405,0,0,0,1066,0,645,0,0,405,0,2010
Joel Dreessen,2415,TE,HST,16,56.1,0,13,74.5,67.3,72.4,0,1,88,22.9,22.9,97.2,3,3,2,403,0,0,0,719,94,410,0,0,309,660,2010
Kevin Walter,1549,WR,HST,16,37.2,0,13,67.8,70.7,80.1,0,0,3,0.6,0.6,100.0,1,0,0,310,0,0,0,834,3,527,0,0,307,26,2010
Vonta Leach,2100,FB,HST,16,72.8,0,13,75.3,54.6,78.6,0,2,29,21.5,21.4,96.6,0,2,0,295,0,0,0,405,30,140,0,0,265,1,2010
Andre Johnson,1319,WR,HST,13,35.6,1,13,84.9,,89.0,0,0,0,0.0,0.0,,4,0,0,291,0,0,0,817,0,524,0,0,291,8,2010
Rashad Butler,3034,T,HST,7,100.0,0,13,56.0,51.6,65.8,3,14,137,100.0,100.0,92.3,3,19,2,246,0,0,242,246,146,146,0,0,100,4,2010
Owen Daniels,3043,TE,HST,11,38.7,0,13,69.7,78.4,63.6,0,0,18,5.3,5.0,100.0,0,0,0,215,0,0,0,556,18,359,0,0,197,470,2010
Jacoby Jones,3689,WR,HST,15,30.2,1,13,64.1,,71.2,0,0,0,0.0,0.0,,2,0,0,170,0,0,0,563,0,391,0,0,170,5,2010
Arian Foster,5398,HB,HST,16,16.0,0,13,73.7,62.4,56.9,2,6,112,23.8,23.9,96.4,1,8,0,135,0,0,0,846,119,498,0,0,16,0,2010
James Casey,5076,TE,HST,14,46.6,0,13,64.9,73.7,70.9,0,0,6,7.0,6.5,100.0,0,0,0,76,0,0,0,163,6,93,0,0,70,114,2010
David Anderson,3196,WR,HST,10,25.9,0,13,57.3,,89.3,0,0,0,0.0,0.0,,0,0,0,55,0,0,0,212,0,157,0,0,55,1,2010
Derrick Ward,1949,HB,HST,14,14.8,0,13,73.4,44.9,67.0,0,0,14,23.0,20.6,92.9,0,1,1,18,0,0,0,122,14,68,0,0,4,0,2010
Dorin Dickerson,5750,WR,HST,5,60.0,0,13,55.4,,89.7,0,0,0,0.0,0.0,,0,0,0,15,0,0,0,25,0,10,0,0,15,0,2010
Kasey Studdard,3799,G,HST,1,100.0,0,13,56.1,,56.4,0,0,0,,,,0,0,0,10,0,0,0,10,0,0,10,0,10,0,2010
Steve Slaton,4403,HB,HST,5,10.7,0,13,66.2,78.2,,0,0,5,15.2,16.2,100.0,0,0,0,6,0,0,0,56,6,37,0,0,0,0,2010
Garrett Graham,5642,TE,HST,4,54.5,0,13,55.3,61.3,,0,1,6,60.0,54.5,91.7,0,1,0,6,0,0,0,11,6,11,0,0,0,9,2010
Derrick Townsel,6075,WR,HST,1,100.0,0,13,60.0,,60.0,0,0,0,,,,0,0,0,2,0,0,0,2,0,0,0,0,2,0,2010
Dan Orlovsky,2362,QB,HST,1,100.0,0,13,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2010
Wade Smith,1393,G,HST,18,100.0,0,13,70.2,68.1,67.4,4,20,563,100.0,100.0,97.3,2,27,3,1203,0,1203,0,1203,592,592,0,0,611,0,2011
Eric Winston,3011,T,HST,18,100.0,2,13,78.9,72.9,80.1,2,23,558,100.0,100.0,96.5,9,32,7,1185,0,0,0,1185,587,587,0,1185,598,0,2011
Duane Brown,4340,T,HST,18,100.0,0,13,83.1,84.7,76.2,4,23,549,100.0,100.0,97.5,3,27,0,1176,0,0,1176,1176,576,576,0,0,600,0,2011
Chris Myers,2417,C,HST,18,100.0,1,13,92.6,82.4,92.0,2,10,544,100.0,100.0,98.7,4,13,1,1165,1165,0,0,1165,571,571,0,0,594,0,2011
Mike Brisiel,3250,G,HST,15,100.0,0,13,81.7,70.1,85.8,2,15,468,100.0,100.0,97.8,8,19,2,982,0,0,0,982,490,490,982,0,492,0,2011
Joel Dreessen,2415,TE,HST,18,69.6,0,13,87.3,77.9,83.5,0,1,108,32.0,32.2,98.6,5,2,1,558,0,0,0,802,116,360,0,0,442,753,2011
Owen Daniels,3043,TE,HST,17,49.5,0,13,80.2,42.3,67.8,1,3,24,5.1,4.8,91.7,2,4,0,463,0,0,0,935,24,496,0,0,439,744,2011
Jacoby Jones,3689,WR,HST,18,47.4,1,13,63.7,65.9,77.9,0,0,1,0.2,0.2,100.0,2,0,0,392,0,0,0,827,1,432,0,0,391,4,2011
Kevin Walter,1549,WR,HST,17,47.5,0,13,69.1,54.5,79.5,0,1,7,1.7,1.7,92.9,3,1,0,375,0,0,0,789,7,421,0,0,368,16,2011
Matt Schaub,1811,QB,HST,10,50.4,0,13,78.5,,60.0,0,0,0,0.0,0.0,,0,0,0,341,0,0,0,677,0,325,0,0,341,0,2011
James Casey,5076,FB,HST,16,59.3,0,13,73.5,81.4,64.2,0,0,14,8.8,9.5,100.0,1,0,0,226,0,0,0,381,16,169,0,0,210,97,2011
Antoine Caldwell,5000,G,HST,7,100.0,0,13,74.8,71.2,76.5,0,1,95,100.0,100.0,97.4,2,3,2,221,0,0,0,221,102,102,221,0,119,0,2011
Lawrence Vickers,3125,FB,HST,12,80.0,0,13,62.1,83.3,69.4,0,0,21,28.4,28.9,100.0,0,0,0,220,0,0,0,275,22,76,0,0,198,0,2011
Andre Johnson,1319,WR,HST,9,47.1,0,13,87.2,,70.8,0,0,0,0.0,0.0,,1,0,0,208,0,0,0,442,0,233,0,0,208,0,2011
T.J. Yates,6304,QB,HST,8,47.2,0,13,56.1,,60.2,0,0,0,0.0,0.0,,1,0,0,205,0,0,0,434,0,220,0,0,205,0,2011
Bryant Johnson,1333,WR,HST,17,58.0,0,13,66.0,67.2,90.3,0,0,2,2.4,2.3,100.0,1,0,0,119,0,0,0,205,2,87,0,0,117,5,2011
Arian Foster,5398,HB,HST,15,12.5,0,13,82.5,76.8,57.6,1,3,75,20.0,19.8,96.0,1,5,1,93,0,0,0,743,78,393,0,0,15,0,2011
Derrick Mason,271,WR,HST,12,22.3,0,13,56.8,,72.2,0,0,0,0.0,0.0,,0,0,0,61,0,0,0,274,0,213,0,0,61,0,2011
