season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified,source_file,injury_score,original_position,original_team,player,team_name,routes,player_game_count,weighting_stat,player_game_stat,weighted_injury_score
2023,REG,CIN,13,00-0036410,WR,Tee Higgins,Tee,Higgins,,,,Hamstring,Ankle,Full Participation in Practice,2023-12-02 19:23:55,injury_reports_2023.csv,0.0,WR,CIN,Tee Higgins,CIN,396,12,396,12,0.0
2023,REG,CIN,18,00-0036410,WR,Tee Higgins,Tee,Higgins,Hamstring,,Doubtful,Hamstring,,Did Not Participate In Practice,2024-01-05 19:31:17,injury_reports_2023.csv,2.0,WR,CIN,Tee Higgins,CIN,396,12,396,12,66.0
2023,REG,DET,5,00-0037282,TE,James Mitchell,James,Mitchell,Hamstring,,Doubtful,Hamstring,,Did Not Participate In Practice,2023-10-06 19:35:49,injury_reports_2023.csv,2.0,TE,DET,James Mitchell,DET,51,13,51,13,7.846153846153846
2023,REG,DET,6,00-0037282,TE,James Mitchell,James,Mitchell,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-10-13 19:53:30,injury_reports_2023.csv,3.0,TE,DET,James Mitchell,DET,51,13,51,13,11.76923076923077
2023,REG,DET,7,00-0037282,TE,James Mitchell,James,Mitchell,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-10-20 19:47:56,injury_reports_2023.csv,1.0,TE,DET,James Mitchell,DET,51,13,51,13,3.923076923076923
2023,WC,DET,19,00-0037282,TE,James Mitchell,James,Mitchell,Hand,,Out,Hand,,Did Not Participate In Practice,2024-01-12 20:36:34,injury_reports_2023.csv,3.0,TE,DET,James Mitchell,DET,51,13,51,13,11.76923076923077
2023,REG,DET,5,00-0037240,WR,Jameson Williams,Jameson,Williams,not injury related - returning from suspension,,Questionable,not injury related - returning from suspension,,Full Participation in Practice,2023-10-06 19:35:22,injury_reports_2023.csv,1.0,WR,DET,Jameson Williams,DET,332,15,332,15,22.133333333333333
2023,REG,DET,18,00-0037240,WR,Jameson Williams,Jameson,Williams,Ankle,Illness,Out,Ankle,Illness,Did Not Participate In Practice,2024-01-05 20:43:04,injury_reports_2023.csv,3.0,WR,DET,Jameson Williams,DET,332,15,332,15,66.4
2023,WC,DET,19,00-0037240,WR,Jameson Williams,Jameson,Williams,,,,Ankle,,Full Participation in Practice,2024-01-12 20:35:13,injury_reports_2023.csv,0.0,WR,DET,Jameson Williams,DET,332,15,332,15,0.0
2023,REG,GB,5,00-0039144,TE,Luke Musgrave,Luke,Musgrave,,,,Concussion,,Full Participation in Practice,2023-10-07 19:43:15,injury_reports_2023.csv,0.0,TE,GB,Luke Musgrave,GB,296,13,296,13,0.0
2023,REG,GB,8,00-0039144,TE,Luke Musgrave,Luke,Musgrave,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-10-27 19:32:06,injury_reports_2023.csv,1.0,TE,GB,Luke Musgrave,GB,296,13,296,13,22.76923076923077
2023,REG,GB,9,00-0039144,TE,Luke Musgrave,Luke,Musgrave,,,,Ankle,,Limited Participation in Practice,2023-11-03 19:30:17,injury_reports_2023.csv,0.0,TE,GB,Luke Musgrave,GB,296,13,296,13,0.0
2023,REG,GB,12,00-0039144,TE,Luke Musgrave,Luke,Musgrave,,,,Abdomen,,Did Not Participate In Practice,2023-11-21 20:47:48,injury_reports_2023.csv,0.0,TE,GB,Luke Musgrave,GB,296,13,296,13,0.0
2023,REG,GB,16,00-0039144,TE,Luke Musgrave,Luke,Musgrave,kidney,,Out,kidney,,Did Not Participate In Practice,2023-12-22 20:42:09,injury_reports_2023.csv,3.0,TE,GB,Luke Musgrave,GB,296,13,296,13,68.3076923076923
2023,REG,GB,17,00-0039144,TE,Luke Musgrave,Luke,Musgrave,kidney,,Doubtful,kidney,,Limited Participation in Practice,2023-12-29 19:44:37,injury_reports_2023.csv,2.0,TE,GB,Luke Musgrave,GB,296,13,296,13,45.53846153846154
2023,REG,GB,18,00-0039144,TE,Luke Musgrave,Luke,Musgrave,kidney,,Questionable,kidney,,Limited Participation in Practice,2024-01-05 20:03:48,injury_reports_2023.csv,1.0,TE,GB,Luke Musgrave,GB,296,13,296,13,22.76923076923077
2023,WC,GB,19,00-0039144,TE,Luke Musgrave,Luke,Musgrave,,,,kidney,,Full Participation in Practice,2024-01-12 20:12:00,injury_reports_2023.csv,0.0,TE,GB,Luke Musgrave,GB,296,13,296,13,0.0
2023,REG,IND,5,00-0033217,TE,Mo Alie-Cox,Mo,Alie-Cox,,,,Ankle,,Full Participation in Practice,2023-10-06 19:50:44,injury_reports_2023.csv,0.0,TE,IND,Mo Alie-Cox,IND,155,17,155,17,0.0
2023,REG,IND,6,00-0033217,TE,Mo Alie-Cox,Mo,Alie-Cox,Concussion,,Questionable,Concussion,,Full Participation in Practice,2023-10-13 19:29:42,injury_reports_2023.csv,1.0,TE,IND,Mo Alie-Cox,IND,155,17,155,17,9.117647058823529
2023,REG,JAX,5,00-0038606,WR,Parker Washington,Parker,Washington,Knee,,Out,Knee,,Did Not Participate In Practice,2023-10-06 21:39:03,injury_reports_2023.csv,3.0,WR,JAX,Parker Washington,JAX,177,7,177,7,75.85714285714286
2023,REG,JAX,11,00-0038606,WR,Parker Washington,Parker,Washington,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-11-17 18:30:00,injury_reports_2023.csv,1.0,WR,JAX,Parker Washington,JAX,177,7,177,7,25.285714285714285
2023,REG,MIA,5,00-0034419,WR,Braxton Berrios,Braxton,Berrios,,,,Knee,,Full Participation in Practice,2023-10-06 19:52:39,injury_reports_2023.csv,0.0,WR,MIA,Braxton Berrios,MIA,335,17,335,17,0.0
2023,REG,MIA,6,00-0034419,WR,Braxton Berrios,Braxton,Berrios,,,,Knee,,Full Participation in Practice,2023-10-13 19:36:39,injury_reports_2023.csv,0.0,WR,MIA,Braxton Berrios,MIA,335,17,335,17,0.0
2023,REG,MIA,8,00-0034419,WR,Braxton Berrios,Braxton,Berrios,,,,Not injury related - personal matter,,Did Not Participate In Practice,2023-10-27 19:54:05,injury_reports_2023.csv,0.0,WR,MIA,Braxton Berrios,MIA,335,17,335,17,0.0
2023,REG,MIA,9,00-0034419,WR,Braxton Berrios,Braxton,Berrios,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-11-03 15:50:51,injury_reports_2023.csv,1.0,WR,MIA,Braxton Berrios,MIA,335,17,335,17,19.705882352941178
2023,REG,MIA,11,00-0034419,WR,Braxton Berrios,Braxton,Berrios,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-11-17 20:49:25,injury_reports_2023.csv,1.0,WR,MIA,Braxton Berrios,MIA,335,17,335,17,19.705882352941178
2023,REG,MIA,12,00-0034419,WR,Braxton Berrios,Braxton,Berrios,,,,Hamstring,,Full Participation in Practice,2023-11-23 16:47:27,injury_reports_2023.csv,0.0,WR,MIA,Braxton Berrios,MIA,335,17,335,17,0.0
2023,REG,TEN,5,00-0037273,WR,Kyle Philips,Kyle,Philips,,,,Knee,,Full Participation in Practice,2023-10-06 19:21:01,injury_reports_2023.csv,0.0,WR,TEN,Kyle Philips,TEN,111,9,111,9,0.0
2023,REG,TEN,15,00-0037273,WR,Kyle Philips,Kyle,Philips,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-12-15 19:48:01,injury_reports_2023.csv,3.0,WR,TEN,Kyle Philips,TEN,111,9,111,9,37.0
2023,REG,TEN,16,00-0037273,WR,Kyle Philips,Kyle,Philips,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-12-22 20:27:23,injury_reports_2023.csv,3.0,WR,TEN,Kyle Philips,TEN,111,9,111,9,37.0
2023,REG,TEN,17,00-0037273,WR,Kyle Philips,Kyle,Philips,,,,Hamstring,,Full Participation in Practice,2023-12-29 19:52:35,injury_reports_2023.csv,0.0,WR,TEN,Kyle Philips,TEN,111,9,111,9,0.0
2023,REG,WAS,5,00-0037741,WR,Jahan Dotson,Jahan,Dotson,,,,Ankle,,Full Participation in Practice,2023-10-04 16:19:17,injury_reports_2023.csv,0.0,WR,WAS,Jahan Dotson,WAS,635,17,635,17,0.0
2023,REG,WAS,10,00-0037741,WR,Jahan Dotson,Jahan,Dotson,,,,Not injury related - personal matter,,Did Not Participate In Practice,2023-11-08 20:06:57,injury_reports_2023.csv,0.0,WR,WAS,Jahan Dotson,WAS,635,17,635,17,0.0
2023,REG,ARZ,6,00-0039041,TE,Elijah Higgins,Elijah,Higgins,Illness,,Questionable,Illness,,Limited Participation in Practice,2023-10-13 19:46:10,injury_reports_2023.csv,1.0,TE,ARI,Elijah Higgins,ARZ,91,11,91,11,8.272727272727273
2023,REG,BUF,6,00-0038933,TE,Dalton Kincaid,Dalton,Kincaid,Concussion,,Questionable,Concussion,,Limited Participation in Practice,2023-10-13 18:12:05,injury_reports_2023.csv,1.0,TE,BUF,Dalton Kincaid,BUF,516,18,516,18,28.666666666666668
2023,REG,BUF,7,00-0038933,TE,Dalton Kincaid,Dalton,Kincaid,,,,Concussion,,Full Participation in Practice,2023-10-20 20:54:56,injury_reports_2023.csv,0.0,TE,BUF,Dalton Kincaid,BUF,516,18,516,18,0.0
2023,REG,BUF,14,00-0038933,TE,Dalton Kincaid,Dalton,Kincaid,,,,Thumb,,Full Participation in Practice,2023-12-08 19:06:49,injury_reports_2023.csv,0.0,TE,BUF,Dalton Kincaid,BUF,516,18,516,18,0.0
2023,REG,BUF,15,00-0038933,TE,Dalton Kincaid,Dalton,Kincaid,,,,Thumb,Shoulder,Limited Participation in Practice,2023-12-15 20:55:18,injury_reports_2023.csv,0.0,TE,BUF,Dalton Kincaid,BUF,516,18,516,18,0.0
2023,REG,BUF,16,00-0038933,TE,Dalton Kincaid,Dalton,Kincaid,,,,Shoulder,,Limited Participation in Practice,2023-12-21 20:14:54,injury_reports_2023.csv,0.0,TE,BUF,Dalton Kincaid,BUF,516,18,516,18,0.0
2023,REG,CAR,6,00-0034365,TE,Ian Thomas,Ian,Thomas,Calf,,Questionable,Calf,,Limited Participation in Practice,2023-10-13 16:49:51,injury_reports_2023.csv,1.0,TE,CAR,Ian Thomas,CAR,77,11,77,11,7.0
2023,REG,CAR,11,00-0034365,TE,Ian Thomas,Ian,Thomas,Calf,,Questionable,Calf,,Full Participation in Practice,2023-11-17 18:35:33,injury_reports_2023.csv,1.0,TE,CAR,Ian Thomas,CAR,77,11,77,11,7.0
2023,REG,CAR,15,00-0034365,TE,Ian Thomas,Ian,Thomas,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-12-15 17:30:53,injury_reports_2023.csv,3.0,TE,CAR,Ian Thomas,CAR,77,11,77,11,21.0
2023,REG,CAR,16,00-0034365,TE,Ian Thomas,Ian,Thomas,Ankle,,Questionable,Ankle,,Full Participation in Practice,2023-12-22 17:23:55,injury_reports_2023.csv,1.0,TE,CAR,Ian Thomas,CAR,77,11,77,11,7.0
2023,REG,CHI,6,00-0036290,TE,Cole Kmet,Cole,Kmet,,,,Hamstring,,Full Participation in Practice,2023-10-13 20:51:12,injury_reports_2023.csv,0.0,TE,CHI,Cole Kmet,CHI,425,17,425,17,0.0
2023,REG,CHI,10,00-0036290,TE,Cole Kmet,Cole,Kmet,,,,Knee,,Full Participation in Practice,2023-11-08 21:17:55,injury_reports_2023.csv,0.0,TE,CHI,Cole Kmet,CHI,425,17,425,17,0.0
2023,REG,CHI,16,00-0036290,TE,Cole Kmet,Cole,Kmet,Quadricep,,Questionable,Quadricep,,Limited Participation in Practice,2023-12-22 20:30:45,injury_reports_2023.csv,1.0,TE,CHI,Cole Kmet,CHI,425,17,425,17,25.0
2023,REG,CHI,17,00-0036290,TE,Cole Kmet,Cole,Kmet,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-12-29 21:48:46,injury_reports_2023.csv,1.0,TE,CHI,Cole Kmet,CHI,425,17,425,17,25.0
2023,REG,CHI,18,00-0036290,TE,Cole Kmet,Cole,Kmet,Knee,,Questionable,Knee,,Full Participation in Practice,2024-01-05 19:57:37,injury_reports_2023.csv,1.0,TE,CHI,Cole Kmet,CHI,425,17,425,17,25.0
2023,REG,CHI,6,00-0034279,WR,Equanimeous St. Brown,Equanimeous,St. Brown,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-10-13 20:52:29,injury_reports_2023.csv,3.0,WR,CHI,Equanimeous St. Brown,CHI,111,7,111,7,47.57142857142857
2023,REG,CHI,10,00-0034279,WR,Equanimeous St. Brown,Equanimeous,St. Brown,Hamstring,,Questionable,Hamstring,,Full Participation in Practice,2023-11-08 21:18:16,injury_reports_2023.csv,1.0,WR,CHI,Equanimeous St. Brown,CHI,111,7,111,7,15.857142857142858
2023,REG,CHI,14,00-0034279,WR,Equanimeous St. Brown,Equanimeous,St. Brown,Pectoral,,Out,Pectoral,,Did Not Participate In Practice,2023-12-08 19:51:40,injury_reports_2023.csv,3.0,WR,CHI,Equanimeous St. Brown,CHI,111,7,111,7,47.57142857142857
2023,REG,CHI,15,00-0034279,WR,Equanimeous St. Brown,Equanimeous,St. Brown,Pectoral,,Out,Pectoral,,Did Not Participate In Practice,2023-12-15 19:45:38,injury_reports_2023.csv,3.0,WR,CHI,Equanimeous St. Brown,CHI,111,7,111,7,47.57142857142857
2023,REG,CHI,16,00-0034279,WR,Equanimeous St. Brown,Equanimeous,St. Brown,Pectoral,,Out,Pectoral,,Did Not Participate In Practice,2023-12-22 20:31:27,injury_reports_2023.csv,3.0,WR,CHI,Equanimeous St. Brown,CHI,111,7,111,7,47.57142857142857
2023,REG,CHI,17,00-0034279,WR,Equanimeous St. Brown,Equanimeous,St. Brown,,,,Pectoral,,Full Participation in Practice,2023-12-29 21:47:12,injury_reports_2023.csv,0.0,WR,CHI,Equanimeous St. Brown,CHI,111,7,111,7,0.0
2023,REG,CLV,6,00-0038979,WR,Cedric Tillman,Cedric,Tillman,Hip,,Out,Hip,,Did Not Participate In Practice,2023-10-13 19:24:20,injury_reports_2023.csv,3.0,WR,CLE,Cedric Tillman,CLV,358,14,358,14,76.71428571428571
2023,REG,CLV,7,00-0038979,WR,Cedric Tillman,Cedric,Tillman,,,,Hip,,Full Participation in Practice,2023-10-20 17:56:41,injury_reports_2023.csv,0.0,WR,CLE,Cedric Tillman,CLV,358,14,358,14,0.0
2023,REG,CLV,16,00-0038979,WR,Cedric Tillman,Cedric,Tillman,,,,Knee,,Limited Participation in Practice,2023-12-22 20:50:28,injury_reports_2023.csv,0.0,WR,CLE,Cedric Tillman,CLV,358,14,358,14,0.0
2023,REG,CLV,17,00-0038979,WR,Cedric Tillman,Cedric,Tillman,,,,Knee,,Full Participation in Practice,2023-12-27 20:24:36,injury_reports_2023.csv,0.0,WR,CLE,Cedric Tillman,CLV,358,14,358,14,0.0
2023,WC,CLV,19,00-0038979,WR,Cedric Tillman,Cedric,Tillman,Concussion,,Out,Concussion,,Did Not Participate In Practice,2024-01-11 20:14:56,injury_reports_2023.csv,3.0,WR,CLE,Cedric Tillman,CLV,358,14,358,14,76.71428571428571
2023,REG,DET,6,00-0039065,TE,Sam LaPorta,Sam,LaPorta,Calf,,Questionable,Calf,,Limited Participation in Practice,2023-10-13 19:52:40,injury_reports_2023.csv,1.0,TE,DET,Sam LaPorta,DET,601,20,601,20,30.05
2023,REG,DET,7,00-0039065,TE,Sam LaPorta,Sam,LaPorta,,,,Calf,,Full Participation in Practice,2023-10-20 19:47:15,injury_reports_2023.csv,0.0,TE,DET,Sam LaPorta,DET,601,20,601,20,0.0
2023,REG,DET,18,00-0039065,TE,Sam LaPorta,Sam,LaPorta,,,,Ankle,,Full Participation in Practice,2024-01-05 20:41:48,injury_reports_2023.csv,0.0,TE,DET,Sam LaPorta,DET,601,20,601,20,0.0
2023,WC,DET,19,00-0039065,TE,Sam LaPorta,Sam,LaPorta,Knee,,Questionable,Knee,,Full Participation in Practice,2024-01-12 20:36:15,injury_reports_2023.csv,1.0,TE,DET,Sam LaPorta,DET,601,20,601,20,30.05
2023,REG,HST,6,00-0033591,WR,Noah Brown,Noah,Brown,,,,Groin,,Full Participation in Practice,2023-10-13 20:00:48,injury_reports_2023.csv,0.0,WR,HOU,Noah Brown,HST,297,11,297,11,0.0
2023,REG,HST,11,00-0033591,WR,Noah Brown,Noah,Brown,Knee,,Questionable,Knee,,Did Not Participate In Practice,2023-11-17 21:08:34,injury_reports_2023.csv,1.0,WR,HOU,Noah Brown,HST,297,11,297,11,27.0
2023,REG,HST,12,00-0033591,WR,Noah Brown,Noah,Brown,Knee,,Out,Knee,,Did Not Participate In Practice,2023-11-24 20:22:30,injury_reports_2023.csv,3.0,WR,HOU,Noah Brown,HST,297,11,297,11,81.0
2023,REG,HST,13,00-0033591,WR,Noah Brown,Noah,Brown,Knee,,Questionable,Knee,,Did Not Participate In Practice,2023-12-01 21:37:34,injury_reports_2023.csv,1.0,WR,HOU,Noah Brown,HST,297,11,297,11,27.0
2023,REG,HST,14,00-0033591,WR,Noah Brown,Noah,Brown,Knee,,Questionable,Knee,,Did Not Participate In Practice,2023-12-08 20:48:38,injury_reports_2023.csv,1.0,WR,HOU,Noah Brown,HST,297,11,297,11,27.0
2023,REG,HST,15,00-0033591,WR,Noah Brown,Noah,Brown,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-12-15 20:17:51,injury_reports_2023.csv,1.0,WR,HOU,Noah Brown,HST,297,11,297,11,27.0
2023,REG,HST,16,00-0033591,WR,Noah Brown,Noah,Brown,,,,Knee,,Full Participation in Practice,2023-12-22 21:17:30,injury_reports_2023.csv,0.0,WR,HOU,Noah Brown,HST,297,11,297,11,0.0
2023,REG,HST,17,00-0033591,WR,Noah Brown,Noah,Brown,,,,Knee,,Full Participation in Practice,2023-12-29 20:56:44,injury_reports_2023.csv,0.0,WR,HOU,Noah Brown,HST,297,11,297,11,0.0
2023,REG,HST,18,00-0033591,WR,Noah Brown,Noah,Brown,Back,,Out,Back,,Did Not Participate In Practice,2024-01-04 21:06:05,injury_reports_2023.csv,3.0,WR,HOU,Noah Brown,HST,297,11,297,11,81.0
2023,WC,HST,19,00-0033591,WR,Noah Brown,Noah,Brown,Back,,Questionable,Back,,Limited Participation in Practice,2024-01-11 20:29:41,injury_reports_2023.csv,1.0,WR,HOU,Noah Brown,HST,297,11,297,11,27.0
2023,REG,LV,6,00-0038563,WR,Tre Tucker,Tre,Tucker,,,,Knee,,Full Participation in Practice,2023-10-13 20:51:54,injury_reports_2023.csv,0.0,WR,LV,Tre Tucker,LV,224,16,224,16,0.0
2023,REG,MIN,6,00-0038994,WR,Jordan Addison,Jordan,Addison,,,,Ankle,,Full Participation in Practice,2023-10-13 18:29:43,injury_reports_2023.csv,0.0,WR,MIN,Jordan Addison,MIN,606,17,606,17,0.0
2023,REG,MIN,17,00-0038994,WR,Jordan Addison,Jordan,Addison,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-12-29 19:32:02,injury_reports_2023.csv,1.0,WR,MIN,Jordan Addison,MIN,606,17,606,17,35.64705882352941
2023,REG,NE,6,00-0038621,WR,Demario Douglas,Demario,Douglas,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-10-13 18:27:08,injury_reports_2023.csv,3.0,WR,NE,Demario Douglas,NE,330,14,330,14,70.71428571428571
2023,REG,NE,7,00-0038621,WR,Demario Douglas,Demario,Douglas,Concussion,,Questionable,Concussion,,Limited Participation in Practice,2023-10-20 19:39:47,injury_reports_2023.csv,1.0,WR,NE,Demario Douglas,NE,330,14,330,14,23.571428571428573
2023,REG,NE,10,00-0038621,WR,Demario Douglas,Demario,Douglas,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-11-10 16:55:41,injury_reports_2023.csv,1.0,WR,NE,Demario Douglas,NE,330,14,330,14,23.571428571428573
2023,REG,NE,13,00-0038621,WR,Demario Douglas,Demario,Douglas,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-12-01 20:35:44,injury_reports_2023.csv,3.0,WR,NE,Demario Douglas,NE,330,14,330,14,70.71428571428571
2023,REG,NE,14,00-0038621,WR,Demario Douglas,Demario,Douglas,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-12-06 19:37:09,injury_reports_2023.csv,3.0,WR,NE,Demario Douglas,NE,330,14,330,14,70.71428571428571
2023,REG,NE,15,00-0038621,WR,Demario Douglas,Demario,Douglas,,,,Concussion,,Limited Participation in Practice,2023-12-14 20:53:33,injury_reports_2023.csv,0.0,WR,NE,Demario Douglas,NE,330,14,330,14,0.0
2023,REG,NE,6,00-0033857,WR,JuJu Smith-Schuster,JuJu,Smith-Schuster,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-10-13 18:27:37,injury_reports_2023.csv,3.0,WR,NE,JuJu Smith-Schuster,NE,246,11,246,11,67.0909090909091
2023,REG,NE,7,00-0033857,WR,JuJu Smith-Schuster,JuJu,Smith-Schuster,Concussion,,Questionable,Concussion,,Limited Participation in Practice,2023-10-20 19:39:47,injury_reports_2023.csv,1.0,WR,NE,JuJu Smith-Schuster,NE,246,11,246,11,22.363636363636363
2023,REG,NE,14,00-0033857,WR,JuJu Smith-Schuster,JuJu,Smith-Schuster,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-12-06 19:36:44,injury_reports_2023.csv,1.0,WR,NE,JuJu Smith-Schuster,NE,246,11,246,11,22.363636363636363
2023,REG,NE,15,00-0033857,WR,JuJu Smith-Schuster,JuJu,Smith-Schuster,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-12-15 20:54:18,injury_reports_2023.csv,1.0,WR,NE,JuJu Smith-Schuster,NE,246,11,246,11,22.363636363636363
2023,REG,NE,16,00-0033857,WR,JuJu Smith-Schuster,JuJu,Smith-Schuster,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-12-22 20:22:28,injury_reports_2023.csv,3.0,WR,NE,JuJu Smith-Schuster,NE,246,11,246,11,67.0909090909091
2023,REG,NE,17,00-0033857,WR,JuJu Smith-Schuster,JuJu,Smith-Schuster,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-12-29 20:01:33,injury_reports_2023.csv,3.0,WR,NE,JuJu Smith-Schuster,NE,246,11,246,11,67.0909090909091
2023,REG,NE,6,00-0038104,WR,Tyquan Thornton,Tyquan,Thornton,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2023-10-13 18:26:48,injury_reports_2023.csv,1.0,WR,NE,Tyquan Thornton,NE,137,9,137,9,15.222222222222221
2023,REG,NE,9,00-0038104,WR,Tyquan Thornton,Tyquan,Thornton,Foot,,Questionable,Foot,,Limited Participation in Practice,2023-11-03 19:17:13,injury_reports_2023.csv,1.0,WR,NE,Tyquan Thornton,NE,137,9,137,9,15.222222222222221
2023,REG,NE,15,00-0038104,WR,Tyquan Thornton,Tyquan,Thornton,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-12-15 20:54:18,injury_reports_2023.csv,1.0,WR,NE,Tyquan Thornton,NE,137,9,137,9,15.222222222222221
2023,REG,NE,18,00-0038104,WR,Tyquan Thornton,Tyquan,Thornton,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-01-05 20:39:21,injury_reports_2023.csv,1.0,WR,NE,Tyquan Thornton,NE,137,9,137,9,15.222222222222221
2023,REG,NO,6,00-0037239,WR,Chris Olave,Chris,Olave,,,,Toe,,Full Participation in Practice,2023-10-13 19:10:48,injury_reports_2023.csv,0.0,WR,NO,Chris Olave,NO,542,16,542,16,0.0
2023,REG,NO,7,00-0037239,WR,Chris Olave,Chris,Olave,,,,Toe,,Full Participation in Practice,2023-10-18 19:12:40,injury_reports_2023.csv,0.0,WR,NO,Chris Olave,NO,542,16,542,16,0.0
2023,REG,NO,13,00-0037239,WR,Chris Olave,Chris,Olave,Concussion,,Questionable,Concussion,,Full Participation in Practice,2023-12-01 20:15:51,injury_reports_2023.csv,1.0,WR,NO,Chris Olave,NO,542,16,542,16,33.875
2023,REG,NO,14,00-0037239,WR,Chris Olave,Chris,Olave,Illness,,Questionable,Illness,,Did Not Participate In Practice,2023-12-08 20:23:22,injury_reports_2023.csv,1.0,WR,NO,Chris Olave,NO,542,16,542,16,33.875
2023,REG,NO,15,00-0037239,WR,Chris Olave,Chris,Olave,Ankle,,Questionable,Ankle,,Did Not Participate In Practice,2023-12-15 20:03:38,injury_reports_2023.csv,1.0,WR,NO,Chris Olave,NO,542,16,542,16,33.875
2023,REG,NO,16,00-0037239,WR,Chris Olave,Chris,Olave,,,,Ankle,,Full Participation in Practice,2023-12-20 20:02:25,injury_reports_2023.csv,0.0,WR,NO,Chris Olave,NO,542,16,542,16,0.0
2023,REG,NO,17,00-0037239,WR,Chris Olave,Chris,Olave,,,,Ankle,,Limited Participation in Practice,2023-12-29 20:02:19,injury_reports_2023.csv,0.0,WR,NO,Chris Olave,NO,542,16,542,16,0.0
2023,REG,NO,18,00-0037239,WR,Chris Olave,Chris,Olave,,,,Ankle,,Full Participation in Practice,2024-01-05 20:08:18,injury_reports_2023.csv,0.0,WR,NO,Chris Olave,NO,542,16,542,16,0.0
2023,REG,NYJ,6,00-0038496,WR,Xavier Gipson,Xavier,Gipson,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-10-13 20:14:00,injury_reports_2023.csv,1.0,WR,NYJ,Xavier Gipson,NYJ,343,14,343,14,24.5
2023,REG,NYJ,9,00-0038496,WR,Xavier Gipson,Xavier,Gipson,,,,Ankle,,Full Participation in Practice,2023-11-04 19:53:30,injury_reports_2023.csv,0.0,WR,NYJ,Xavier Gipson,NYJ,343,14,343,14,0.0
2023,REG,ARZ,7,00-0033251,WR,Zach Pascal,Zach,Pascal,Neck,,Questionable,Neck,,Did Not Participate In Practice,2023-10-20 19:41:34,injury_reports_2023.csv,1.0,WR,ARI,Zach Pascal,ARZ,93,14,93,14,6.642857142857143
2023,REG,ARZ,8,00-0033251,WR,Zach Pascal,Zach,Pascal,,,,Neck,,Full Participation in Practice,2023-10-27 20:01:14,injury_reports_2023.csv,0.0,WR,ARI,Zach Pascal,ARZ,93,14,93,14,0.0
2023,REG,ARZ,11,00-0033251,WR,Zach Pascal,Zach,Pascal,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-11-17 20:45:59,injury_reports_2023.csv,3.0,WR,ARI,Zach Pascal,ARZ,93,14,93,14,19.928571428571427
2023,REG,ARZ,12,00-0033251,WR,Zach Pascal,Zach,Pascal,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-11-24 20:55:44,injury_reports_2023.csv,1.0,WR,ARI,Zach Pascal,ARZ,93,14,93,14,6.642857142857143
2023,REG,ARZ,13,00-0033251,WR,Zach Pascal,Zach,Pascal,Not injury related - personal matter,,Questionable,Not injury related - personal matter,,Did Not Participate In Practice,2023-12-01 19:24:24,injury_reports_2023.csv,1.0,WR,ARI,Zach Pascal,ARZ,93,14,93,14,6.642857142857143
