year,player_id,player_game_count,grades_hands_fumble,grades_pass_block,slot_snaps,position,routes,grades_hands_drop,player,team_name,wide_snaps,inline_snaps,grades_offense,grades_pass_route
2015,8943,16,79.8,,51,WR,467,66.9,Albert Wilson,KC,444,0,62.5,62.5
2015,9509,18,75.6,,52,WR,277,61.3,Chris Conley,KC,239,0,61.1,61.8
2015,9047,15,79.1,70.5,3,HB,278,42.9,Charcandrick West,KC,11,4,58.1,46.5
2015,4387,5,31.1,82.8,3,HB,142,73.7,Jamaal Charles,KC,10,2,70.1,60.8
2015,3054,18,74.4,68.1,227,WR,268,83.6,Jason Avant,KC,63,1,59.6,56.3
2015,8759,9,54.8,,67,WR,104,69.6,De'Anthony Thomas,KC,29,1,62.8,61.9
2015,8524,18,70.6,66.2,31,TE,131,38.4,Demetrius Harris,KC,18,140,59.7,52.0
2015,9606,7,68.8,69.8,19,TE,70,74.6,James O'Shaughnessy,KC,9,48,63.1,62.4
2015,7975,10,87.1,78.9,0,HB,59,74.6,Spencer Ware,KC,1,1,85.7,54.6
2015,6288,18,70.3,78.3,3,FB,55,75.6,Anthony Sherman,KC,0,4,67.9,58.7
2015,7878,11,56.7,54.8,0,HB,57,72.1,Knile Davis,KC,0,6,57.5,41.1
2015,8156,4,29.5,,12,WR,16,68.3,Frankie Hammond,KC,4,0,59.6,55.5
2015,10135,11,61.2,72.2,5,TE,27,64.7,Brian Parker,KC,7,20,66.5,48.1
2016,7844,17,82.9,74.8,246,TE,535,71.9,Travis Kelce,KC,157,204,88.9,88.5
2016,10799,17,75.4,,115,WR,285,72.8,Tyreek Hill,KC,170,0,79.5,78.7
2016,4942,13,79.1,67.5,198,WR,419,40.7,Jeremy Maclin,KC,241,1,61.8,64.5
2016,9509,17,32.9,,78,WR,540,69.2,Chris Conley,KC,489,1,61.5,59.8
2016,8943,17,77.8,,279,WR,337,51.6,Albert Wilson,KC,72,2,53.2,53.5
2016,7975,15,47.4,55.8,13,HB,276,80.4,Spencer Ware,KC,12,7,72.3,88.5
2016,9047,16,66.8,85.9,5,HB,228,77.8,Charcandrick West,KC,4,10,58.8,60.1
2016,8524,17,25.1,55.7,79,TE,195,28.2,Demetrius Harris,KC,45,129,47.3,44.9
2016,8759,10,79.8,,24,WR,40,52.1,De'Anthony Thomas,KC,12,0,50.9,57.6
2016,6288,16,68.0,80.6,1,FB,45,45.8,Anthony Sherman,KC,2,11,65.1,51.6
2016,7878,8,80.7,28.3,0,HB,27,45.8,Knile Davis,KC,1,0,45.7,53.4
2016,10320,6,65.8,65.9,13,TE,37,28.0,Ross Travis,KC,21,5,38.5,40.9
2016,4387,3,74.8,73.0,0,HB,12,68.3,Jamaal Charles,KC,3,1,60.6,61.5
2016,9606,14,64.0,73.1,4,TE,42,68.3,James O'Shaughnessy,KC,19,28,47.8,45.6
2016,2218,16,56.6,61.3,0,QB,0,,Alex Smith,KC,0,0,77.4,
2017,7844,16,83.0,51.2,271,TE,528,66.1,Travis Kelce,KC,138,174,83.3,87.1
2017,10799,16,88.6,61.6,208,WR,543,64.1,Tyreek Hill,KC,343,1,79.9,82.8
2017,11841,17,87.8,45.7,6,HB,328,75.0,Kareem Hunt,KC,16,2,82.1,76.8
2017,8943,14,79.6,68.6,236,WR,378,69.2,Albert Wilson,KC,141,20,73.8,73.6
2017,10760,17,76.1,62.4,76,WR,393,43.1,Demarcus Robinson,KC,334,1,54.5,53.9
2017,8524,17,74.4,62.0,90,TE,239,27.7,Demetrius Harris,KC,65,140,55.2,55.2
2017,9047,14,44.1,36.7,5,HB,173,87.6,Charcandrick West,KC,10,6,60.1,63.2
2017,8759,16,82.0,,90,WR,124,80.6,De'Anthony Thomas,KC,27,0,62.1,64.3
2017,9509,5,72.4,66.3,23,WR,168,78.7,Chris Conley,KC,155,1,63.1,61.3
2017,6288,16,76.8,24.7,2,FB,61,74.6,Anthony Sherman,KC,1,15,67.8,60.7
2017,9839,11,82.8,46.5,0,HB,37,28.6,Akeem Hunt,KC,20,0,50.7,39.5
2017,11894,4,70.2,,18,WR,46,68.3,Jehu Chesson,KC,28,1,59.3,54.9
2017,7116,6,64.0,72.2,10,TE,28,29.9,Orson Charles,KC,4,16,54.9,55.0
2017,5534,1,65.2,,0,HB,9,,C.J. Spiller,KC,0,0,52.5,54.1
2017,9452,8,,53.4,0,G,1,,Cameron Erving,KC,0,9,47.1,59.1
2018,7844,18,38.6,72.7,319,TE,655,60.7,Travis Kelce,KC,153,276,87.9,90.3
2018,10799,18,70.8,,312,WR,653,69.8,Tyreek Hill,KC,353,14,89.0,89.8
2018,8639,12,25.6,69.0,143,WR,365,65.6,Sammy Watkins,KC,247,4,71.2,71.8
2018,8663,15,75.7,,32,WR,331,34.7,Kelvin Benjamin,KC,321,0,57.8,57.8
2018,9509,18,21.9,71.9,305,WR,560,45.1,Chris Conley,KC,285,17,54.5,51.6
2018,9205,14,66.6,78.4,6,HB,169,79.9,Damien Williams,KC,30,1,80.6,72.1
2018,11841,11,90.6,69.8,11,HB,254,55.9,Kareem Hunt,KC,31,0,81.6,69.3
2018,10760,18,75.7,,54,WR,258,61.5,Demarcus Robinson,KC,221,1,60.2,61.9
2018,8524,17,74.0,73.2,30,TE,196,36.0,Demetrius Harris,KC,48,187,59.9,53.2
2018,7975,14,84.5,76.5,5,HB,147,59.5,Spencer Ware,KC,9,3,70.3,70.3
2018,6288,17,71.8,74.3,2,FB,34,54.5,Anthony Sherman,KC,2,19,79.4,87.6
2018,8759,5,73.1,,5,WR,25,72.1,De'Anthony Thomas,KC,21,1,75.5,71.0
2018,12163,6,64.0,,15,WR,22,68.3,Gehrig Dieter,KC,7,0,66.0,65.4
2018,13014,5,76.4,78.0,0,HB,23,70.5,Darrel Williams,KC,1,0,69.7,63.2
2018,9047,4,67.8,49.0,1,HB,29,68.3,Charcandrick West,KC,4,2,58.6,63.7
2018,12137,7,61.2,,6,WR,12,64.7,Marcus Kemp,KC,9,0,61.7,61.8
2019,7844,19,62.3,77.4,260,TE,669,64.9,Travis Kelce,KC,267,269,86.1,88.7
2019,10799,15,83.6,62.4,273,WR,477,71.2,Tyreek Hill,KC,235,7,84.5,86.8
2019,8639,17,27.1,80.8,343,WR,585,73.1,Sammy Watkins,KC,297,6,71.6,69.5
2019,10760,19,77.9,67.6,129,WR,533,41.5,Demarcus Robinson,KC,460,7,54.9,55.6
2019,9205,14,63.7,67.3,24,HB,298,75.8,Damien Williams,KC,18,1,65.7,64.2
2019,42683,19,47.2,,189,WR,333,79.4,Mecole Hardman Jr.,KC,183,3,68.1,68.7
2019,4976,14,29.7,63.0,16,HB,146,76.1,LeSean McCoy,KC,12,0,65.0,56.7
2019,13014,11,45.3,55.8,5,HB,104,65.6,Darrel Williams,KC,10,1,63.5,62.4
2019,42345,13,73.8,66.9,37,WR,78,47.7,Byron Pringle,KC,44,7,63.9,63.4
2019,9550,18,71.5,67.6,10,TE,163,29.9,Blake Bell,KC,36,213,50.3,42.6
2019,83791,13,82.3,25.9,8,HB,66,56.7,Darwin Thompson,KC,6,0,56.8,49.9
2019,7975,3,26.5,34.6,3,HB,41,74.6,Spencer Ware,KC,2,2,59.4,45.7
2019,29556,5,16.0,24.5,2,TE,18,73.4,Deon Yelder,KC,5,18,68.2,71.0
2019,6288,14,70.0,79.3,0,FB,20,29.9,Anthony Sherman,KC,0,15,65.3,51.9
2020,7844,18,65.4,53.1,223,TE,685,90.7,Travis Kelce,KC,281,266,93.8,93.6
2020,10799,18,86.3,66.3,447,WR,719,50.4,Tyreek Hill,KC,295,9,84.5,84.8
2020,42683,19,68.3,,230,WR,410,44.7,Mecole Hardman Jr.,KC,200,2,69.0,68.4
2020,10760,19,40.5,56.6,93,WR,582,78.2,Demarcus Robinson,KC,508,22,60.7,59.9
2020,57279,15,90.8,46.0,18,HB,325,66.2,Clyde Edwards-Helaire,KC,33,4,77.2,66.6
2020,8639,11,29.5,72.7,184,WR,358,64.3,Sammy Watkins,KC,195,2,64.5,62.4
2020,13014,19,86.0,41.8,8,HB,252,54.0,Darrel Williams,KC,10,1,65.3,55.6
2020,42345,14,80.2,75.6,127,WR,232,69.6,Byron Pringle,KC,118,8,59.7,55.3
2020,7829,12,87.0,47.0,10,HB,160,66.7,Le'Veon Bell,KC,15,0,72.6,68.7
2020,29556,15,69.5,75.8,31,TE,88,75.6,Deon Yelder,KC,30,40,58.0,51.8
2020,83791,4,22.6,79.9,2,HB,44,54.5,Darwin Thompson,KC,1,0,53.3,39.5
2020,66940,19,16.9,61.4,9,TE,87,49.2,Nick Keizer,KC,1,131,46.4,37.3
2020,12163,1,64.0,,9,WR,12,68.3,Gehrig Dieter,KC,5,0,57.5,54.1
2020,11765,18,67.3,,1,QB,3,,Patrick Mahomes,KC,1,0,91.8,55.0
2020,6288,9,68.2,78.2,1,FB,13,28.8,Anthony Sherman,KC,0,4,66.1,48.6
2020,7783,17,61.2,77.0,0,T,1,64.7,Eric Fisher,KC,0,1,80.1,90.4
2020,12020,4,,,2,TE,4,27.9,Ricky Seals-Jones,KC,1,1,31.3,37.6
2020,12137,6,65.3,60.9,11,WR,14,64.7,Marcus Kemp,KC,3,2,57.8,61.7
2021,10799,20,48.8,,407,WR,711,71.6,Tyreek Hill,KC,344,6,86.0,85.6
2021,7844,19,62.1,70.8,368,TE,740,77.2,Travis Kelce,KC,215,222,85.0,87.2
2021,42683,20,42.0,,265,WR,495,68.8,Mecole Hardman Jr.,KC,247,6,70.2,70.4
2021,42345,20,29.9,66.2,340,WR,505,47.0,Byron Pringle,KC,188,12,65.2,64.4
2021,13014,19,90.4,40.4,11,HB,353,85.4,Darrel Williams,KC,35,1,66.8,66.0
2021,10760,20,77.6,79.6,76,WR,559,76.7,Demarcus Robinson,KC,526,7,51.9,52.9
2021,8731,15,52.8,87.4,19,HB,236,75.5,Jerick McKinnon,KC,33,1,65.0,69.4
2021,57279,12,55.4,49.3,16,HB,194,84.5,Clyde Edwards-Helaire,KC,30,1,65.6,65.4
2021,60878,18,70.6,82.2,67,TE,155,29.1,Noah Gray,KC,34,77,51.8,43.0
2021,7618,12,68.0,,5,WR,139,29.2,Josh Gordon,KC,137,1,45.5,45.5
2021,9550,19,73.7,70.5,8,TE,103,60.2,Blake Bell,KC,7,133,69.1,52.5
2021,32342,9,83.8,75.2,3,HB,48,76.5,Derrick Gore,KC,10,0,76.0,76.0
2021,94384,6,68.0,73.2,11,TE,34,73.4,Jody Fortson,KC,10,18,78.8,70.6
2021,12137,17,64.0,,18,WR,36,29.9,Marcus Kemp,KC,18,2,50.7,49.8
2021,9601,16,75.6,85.8,0,FB,16,72.1,Michael Burton,KC,0,2,82.1,70.4
2021,39268,4,61.2,89.0,0,G,1,64.7,Nick Allegretti,KC,0,3,81.8,90.1
2021,7431,4,61.2,63.6,0,T,1,64.7,Mike Remmers,KC,0,2,64.5,60.8
2022,7844,20,51.7,73.1,343,TE,703,88.2,Travis Kelce,KC,226,202,91.3,91.6
2022,11817,19,24.7,71.3,270,WR,608,86.8,JuJu Smith-Schuster,KC,371,0,70.1,72.1
2022,47809,20,79.4,,271,WR,643,57.3,Marquez Valdes-Scantling,KC,408,3,64.8,65.6
2022,8731,20,70.9,28.6,21,HB,395,64.0,Jerick McKinnon,KC,28,11,57.5,69.9
2022,97116,18,84.4,,109,WR,208,75.5,Skyy Moore,KC,112,2,67.7,67.6
2022,60878,20,78.3,43.3,79,TE,338,78.4,Noah Gray,KC,44,272,60.7,61.0
2022,42683,9,81.0,,117,WR,209,55.1,Mecole Hardman Jr.,KC,106,1,68.2,66.5
2022,66915,19,78.5,83.1,107,WR,330,33.5,Justin Watson,KC,242,3,53.5,53.8
2022,61245,12,47.2,,42,WR,103,63.2,Kadarius Toney,KC,62,2,78.0,76.4
2022,57279,10,86.1,43.7,4,HB,124,67.7,Clyde Edwards-Helaire,KC,19,1,67.6,72.7
2022,83747,20,48.7,30.6,6,HB,194,83.2,Isiah Pacheco,KC,19,2,76.2,74.3
2022,94384,15,20.6,29.4,59,TE,118,78.0,Jody Fortson,KC,47,23,62.8,62.7
2022,9550,4,65.8,69.3,2,TE,16,70.5,Blake Bell,KC,1,14,60.7,61.7
2022,61324,5,14.4,70.2,10,WR,32,28.8,Ihmir Smith-Marsette,KC,25,1,44.0,42.1
2022,9601,12,72.8,67.5,0,FB,7,68.3,Michael Burton,KC,0,4,70.4,71.6
2022,34001,4,76.7,,1,HB,17,64.7,Ronald Jones,KC,0,0,69.1,61.9
2022,12137,3,61.2,,7,WR,19,64.7,Marcus Kemp,KC,13,0,61.8,61.0
2022,11765,20,81.0,,0,QB,0,,Patrick Mahomes,KC,0,0,92.0,
2023,7844,19,63.6,77.9,363,TE,662,76.7,Travis Kelce,KC,167,189,82.6,87.8
2023,97605,20,23.6,71.7,288,WR,542,90.2,Rashee Rice,KC,286,3,84.9,86.1
2023,83747,18,78.0,67.4,16,HB,365,88.9,Isiah Pacheco,KC,29,6,79.9,69.9
2023,66915,20,28.2,66.3,151,WR,463,36.1,Justin Watson,KC,337,2,61.7,61.6
2023,47809,20,27.2,,198,WR,569,57.8,Marquez Valdes-Scantling,KC,410,0,52.1,52.9
2023,60878,21,77.8,47.6,153,TE,379,80.8,Noah Gray,KC,89,193,62.9,63.7
2023,61245,13,38.3,,74,WR,152,37.4,Kadarius Toney,KC,76,1,62.5,62.9
2023,97116,14,26.3,,107,WR,289,72.8,Skyy Moore,KC,194,4,54.8,54.9
2023,8731,13,80.9,58.1,6,HB,190,65.0,Jerick McKinnon,KC,8,17,63.1,69.1
2023,42683,14,22.0,,85,WR,142,58.1,Mecole Hardman Jr.,KC,64,1,55.2,60.4
2023,57279,19,63.4,59.1,9,HB,155,71.3,Clyde Edwards-Helaire,KC,13,6,65.5,65.9
2023,28991,13,58.5,,67,WR,130,43.5,Richie James,KC,62,1,56.3,56.0
2023,78021,10,68.8,,18,WR,79,29.8,Justyn Ross,KC,67,0,48.7,51.0
2023,9550,21,16.0,46.5,16,TE,89,45.8,Blake Bell,KC,6,91,43.0,30.6
2023,26408,4,78.1,79.2,0,HB,31,36.8,La'Mical Perine,KC,4,0,64.4,48.3
2023,77761,7,81.1,60.8,4,HB,51,72.1,Keaontay Ingram,KC,8,0,64.7,55.0
2023,9467,16,62.3,62.2,0,T,0,67.6,Donovan Smith,KC,0,0,57.8,66.9
2024,7844,9,42.9,81.1,137,TE,318,83.3,Travis Kelce,KC,93,112,72.9,71.7
2024,144718,9,76.6,,102,WR,275,59.7,Xavier Worthy,KC,184,0,57.7,55.7
2024,7808,9,76.3,,55,WR,186,76.7,DeAndre Hopkins,KC,143,0,75.1,74.7
2024,97605,4,75.8,,50,WR,91,74.2,Rashee Rice,KC,49,0,85.1,85.5
2024,60878,9,75.4,72.1,49,TE,166,84.5,Noah Gray,KC,24,108,68.9,73.6
2024,66915,9,73.0,36.3,84,WR,231,81.1,Justin Watson,KC,155,5,53.9,54.1
2024,11869,9,78.3,65.7,5,HB,110,51.5,Samaje Perine,KC,2,3,64.1,60.2
2024,11841,6,90.0,62.5,5,HB,104,81.1,Kareem Hunt,KC,5,6,68.3,68.5
2024,11817,6,70.6,64.9,46,WR,93,77.3,JuJu Smith-Schuster,KC,55,1,61.4,64.5
2024,42683,7,83.8,69.4,23,WR,58,78.0,Mecole Hardman Jr.,KC,34,0,72.0,67.6
2024,83747,2,81.3,77.7,5,HB,40,54.5,Isiah Pacheco,KC,6,0,67.0,58.2
2024,145632,9,22.1,20.0,4,HB,58,70.5,Carson Steele,KC,4,2,52.3,48.4
2024,60915,2,64.0,70.2,0,TE,6,68.3,Peyton Hendershot,KC,0,7,90.5,91.1
2024,94384,3,61.2,,8,TE,16,64.7,Jody Fortson,KC,8,1,54.0,51.5
2024,97116,5,66.5,,12,WR,29,25.5,Skyy Moore,KC,19,0,39.7,39.3
2024,78021,2,,,4,WR,12,,Justyn Ross,KC,8,0,50.9,51.8
2024,98508,6,61.2,71.0,10,TE,25,64.7,Jared Wiley,KC,3,14,51.5,47.5
2024,11765,9,91.2,,0,QB,0,,Patrick Mahomes,KC,0,0,83.4,
2024,98247,8,61.2,58.1,0,T,1,64.7,Wanya Morris,KC,0,1,56.4,90.2
2016,4953,15,26.8,,73,WR,500,74.0,Kenny Britt,LA,456,0,74.0,74.8
2016,7789,15,55.0,74.8,279,WR,471,38.5,Tavon Austin,LA,195,18,61.3,58.3
2016,7037,16,78.4,65.7,157,WR,440,52.6,Brian Quick,LA,313,0,60.5,61.3
2016,6199,16,38.8,68.6,128,TE,356,40.7,Lance Kendricks,LA,48,322,63.7,61.6
2016,9443,16,76.9,71.8,8,HB,333,68.9,Todd Gurley II,LA,26,0,57.3,63.2
2016,10744,16,71.5,74.8,46,TE,191,29.9,Tyler Higbee,LA,27,158,45.3,39.0
2016,8283,11,51.5,80.8,6,HB,116,53.1,Benny Cunningham,LA,6,0,58.3,57.2
2016,10751,10,81.9,,106,WR,130,50.1,Pharoh Cooper,LA,24,8,52.8,54.4
2016,10840,14,75.0,,9,WR,55,28.0,Mike Thomas,LA,50,0,51.6,47.2
2016,9914,11,68.3,66.2,36,WR,53,42.1,Bradley Marquez,LA,18,3,49.4,54.9
2016,9902,8,25.7,90.2,2,HB,25,70.5,Malcolm Brown,LA,1,0,49.1,83.9
2016,6892,2,61.2,63.8,0,HB,1,64.7,Chase Reynolds,LA,0,0,78.8,90.3
2016,11192,2,61.2,,1,WR,13,64.7,Paul McRoberts,LA,12,0,55.4,55.0
2017,11824,16,49.0,77.7,297,WR,471,57.1,Cooper Kupp,LA,205,0,78.1,78.2
2017,7822,13,46.1,81.5,136,WR,405,78.6,Robert Woods,LA,286,6,81.0,79.7
2017,9443,16,54.5,71.0,8,HB,408,74.9,Todd Gurley II,LA,20,0,82.6,87.8
2017,8639,16,78.3,74.7,166,WR,501,82.2,Sammy Watkins,LA,360,0,69.2,66.8
2017,10744,17,75.7,54.7,28,TE,276,64.5,Tyler Higbee,LA,66,291,62.5,60.8
2017,11799,17,24.0,61.6,29,TE,213,43.8,Gerald Everett,LA,76,134,52.2,52.3
2017,11872,16,71.9,85.8,58,WR,155,62.1,Josh Reynolds,LA,104,2,58.4,56.6
2017,7789,16,69.6,,44,WR,77,63.2,Tavon Austin,LA,27,0,63.1,55.4
2017,10751,17,28.8,82.9,55,WR,85,60.2,Pharoh Cooper,LA,37,2,62.7,59.3
2017,7406,15,72.9,82.0,2,TE,39,54.9,Derek Carrier,LA,4,38,61.8,60.8
2017,9902,12,64.2,51.6,4,HB,67,56.7,Malcolm Brown,LA,2,0,60.1,54.9
2017,10840,7,69.5,,13,WR,59,73.4,Mike Thomas,LA,48,0,59.7,61.9
2017,7332,3,74.1,83.0,0,HB,15,64.7,Lance Dunbar,LA,0,0,59.5,54.9
2018,7822,19,85.9,79.5,427,WR,707,90.7,Robert Woods,LA,325,11,86.4,86.5
2018,8655,19,60.6,,212,WR,696,90.6,Brandin Cooks,LA,520,1,81.2,82.5
2018,9443,17,88.2,75.7,91,HB,485,39.3,Todd Gurley II,LA,21,0,76.7,62.0
2018,11872,19,78.9,79.8,137,WR,418,64.3,Josh Reynolds,LA,329,3,67.4,66.5
2018,11799,19,78.6,51.3,58,TE,312,82.8,Gerald Everett,LA,132,172,76.5,74.5
2018,11824,8,80.6,79.9,190,WR,250,75.0,Cooper Kupp,LA,80,1,77.3,79.1
2018,10744,19,27.5,64.3,37,TE,269,68.1,Tyler Higbee,LA,65,339,70.0,66.3
2018,8101,13,68.0,32.8,5,HB,76,28.8,C.J. Anderson,LA,4,0,72.1,37.3
2018,9902,11,82.2,89.2,11,HB,47,74.6,Malcolm Brown,LA,0,0,83.1,78.3
2018,8005,4,73.3,,31,WR,51,28.0,Nick Williams,LA,22,0,48.1,48.2
2018,26104,9,64.0,,9,WR,28,68.3,KhaDarel Hodge,LA,18,0,58.2,57.8
2018,34761,3,79.1,27.0,0,HB,11,29.9,John Kelly Jr.,LA,0,0,57.4,40.1
2018,5943,4,67.1,,0,CB,4,68.3,Sam Shields,LA,0,0,78.2,77.2
2018,12206,6,61.2,70.3,1,TE,2,64.7,Johnny Mundt,LA,0,3,77.2,60.7
2019,11824,16,22.6,72.0,416,WR,557,89.2,Cooper Kupp,LA,202,1,74.6,76.1
2019,7822,15,85.1,79.3,226,WR,602,90.4,Robert Woods,LA,427,2,82.2,80.4
2019,10744,15,81.4,63.6,38,TE,282,81.1,Tyler Higbee,LA,55,309,86.1,90.1
2019,8655,14,79.7,62.4,163,WR,452,53.1,Brandin Cooks,LA,319,0,68.1,66.8
2019,11799,12,77.7,44.3,42,TE,248,81.3,Gerald Everett,LA,104,152,76.0,78.9
2019,9443,15,47.0,70.6,65,HB,391,29.7,Todd Gurley II,LA,31,0,67.0,34.8
2019,11872,16,76.7,75.6,92,WR,264,61.3,Josh Reynolds,LA,196,2,65.9,65.6
2019,12206,11,67.0,77.1,14,TE,40,28.7,Johnny Mundt,LA,12,56,63.8,41.0
2019,9902,14,85.2,61.2,12,HB,98,36.2,Malcolm Brown,LA,12,0,64.4,40.8
2019,10840,6,67.1,,9,WR,19,68.3,Mike Thomas,LA,9,0,58.4,62.5
2019,41193,7,82.1,46.1,4,HB,38,41.6,Darrell Henderson,LA,2,0,61.8,48.4
2019,27377,1,,,0,CB,1,,David Long Jr.,LA,1,0,58.9,59.8
2019,49012,3,64.6,60.9,1,S,2,64.7,Nick Scott,LA,0,0,59.0,71.3
2020,7822,18,65.1,69.3,331,WR,645,76.8,Robert Woods,LA,341,2,71.4,72.2
2020,11824,16,65.3,73.1,350,WR,539,79.5,Cooper Kupp,LA,217,0,81.6,78.0
2020,11872,18,80.0,55.4,183,WR,544,73.9,Josh Reynolds,LA,380,1,65.5,65.9
2020,10744,17,79.2,62.0,65,TE,357,70.5,Tyler Higbee,LA,67,334,67.6,68.8
2020,11799,18,30.5,55.9,71,TE,319,44.1,Gerald Everett,LA,102,216,61.3,61.1
2020,9902,18,69.9,40.1,65,HB,284,63.4,Malcolm Brown,LA,48,0,57.8,47.8
2020,47447,16,76.5,,54,WR,182,64.5,Van Jefferson,LA,134,0,69.8,70.9
2020,41193,15,90.1,83.5,10,HB,147,81.7,Darrell Henderson,LA,24,0,80.4,67.9
2020,57206,14,79.2,44.8,14,HB,152,64.4,Cam Akers,LA,39,0,75.7,56.7
2020,12206,9,67.0,50.4,4,TE,27,72.1,Johnny Mundt,LA,5,32,64.8,63.5
2021,11824,21,76.3,40.2,545,WR,778,87.1,Cooper Kupp,LA,265,0,93.0,93.1
2021,8647,18,81.4,,108,WR,527,73.5,Odell Beckham Jr.,LA,445,0,74.8,75.0
2021,47447,21,80.9,66.8,281,WR,696,38.5,Van Jefferson,LA,448,1,58.5,59.5
2021,10744,18,48.3,72.0,143,TE,565,74.8,Tyler Higbee,LA,153,340,69.1,69.0
2021,7822,9,80.2,72.6,152,WR,319,61.9,Robert Woods,LA,184,2,75.7,72.1
2021,41193,13,90.3,79.1,62,HB,295,59.5,Darrell Henderson,LA,54,0,69.3,49.6
2021,27589,21,83.5,66.1,49,HB,304,63.2,Sony Michel,LA,51,1,63.1,42.7
2021,27948,14,75.4,,77,WR,140,29.5,Ben Skowronek,LA,72,0,53.7,52.7
2021,47311,13,20.6,65.5,24,TE,113,43.8,Kendall Blanton,LA,20,88,50.7,55.9
2021,57206,5,31.3,62.7,9,HB,76,62.1,Cam Akers,LA,8,0,43.7,63.4
2021,47338,5,68.0,30.8,4,TE,40,73.4,Brycen Hopkins,LA,27,21,60.9,68.6
2021,12206,5,61.2,78.3,6,TE,31,64.7,Johnny Mundt,LA,7,27,64.9,51.6
2021,4924,21,85.9,,0,QB,3,,Matthew Stafford,LA,0,0,86.1,52.8
2022,10744,17,81.8,61.1,73,TE,434,63.7,Tyler Higbee,LA,107,358,62.7,66.2
2022,11824,9,53.5,77.6,195,WR,338,90.4,Cooper Kupp,LA,152,0,86.3,88.1
2022,27948,14,78.1,78.7,195,WR,411,81.8,Ben Skowronek,LA,222,7,57.2,56.4
2022,8696,10,77.0,67.6,126,WR,364,69.5,Allen Robinson II,LA,249,0,65.8,64.8
2022,47447,11,75.7,,90,WR,299,74.9,Van Jefferson,LA,219,1,68.4,67.7
2022,77965,13,77.0,,101,WR,178,68.7,Tutu Atwell,LA,83,1,70.1,70.2
2022,48036,17,90.3,74.3,79,WR,145,85.7,Brandon Powell,LA,59,1,65.8,65.8
2022,57206,15,64.2,73.9,3,HB,165,80.0,Cam Akers,LA,11,0,80.7,61.5
2022,97118,8,81.2,26.0,6,HB,78,77.3,Kyren Williams,LA,5,0,67.2,61.5
2022,47338,13,69.5,57.7,10,TE,86,75.6,Brycen Hopkins,LA,30,53,63.6,64.0
2022,9902,9,77.3,75.7,6,HB,50,73.4,Malcolm Brown,LA,7,0,62.5,63.2
2022,57208,2,74.3,,0,HB,13,73.4,Ronnie Rivers,LA,0,0,64.6,80.6
2022,61478,8,,,6,WR,29,,Lance McCutcheon,LA,25,0,47.8,47.4
2022,52195,5,64.0,68.7,18,WR,30,68.3,Austin Trammell,LA,16,0,63.5,62.3
2022,47311,4,64.0,75.5,1,TE,9,68.3,Kendall Blanton,LA,2,10,70.1,83.4
2022,34255,2,61.2,,0,WR,2,64.7,Jacob Harris,LA,0,0,73.7,75.9
2022,49103,2,65.7,62.7,0,LB,1,64.7,Jake Gervase,LA,0,0,77.6,90.3
2023,100632,18,44.2,72.0,200,WR,607,51.7,Puka Nacua,LA,458,0,90.2,89.3
2023,11824,13,81.1,69.5,287,WR,432,61.3,Cooper Kupp,LA,174,0,71.5,71.1
2023,10744,16,79.2,67.6,153,TE,475,55.3,Tyler Higbee,LA,78,324,57.6,58.7
2023,77965,17,79.6,,192,WR,408,66.8,Tutu Atwell,LA,249,0,68.3,66.6
2023,97118,13,62.9,57.7,24,HB,341,43.2,Kyren Williams,LA,15,0,80.4,39.1
2023,10760,14,20.7,,65,WR,259,87.3,Demarcus Robinson,LA,206,0,70.0,69.2
2023,41193,4,82.9,69.0,13,HB,52,60.6,Darrell Henderson,LA,3,0,55.2,58.4
2023,27948,15,72.0,73.7,42,WR,88,77.3,Ben Skowronek,LA,52,2,55.9,56.7
2023,99697,12,72.3,75.5,14,TE,85,63.2,Davis Allen,LA,12,83,64.7,72.8
2023,57208,8,82.4,46.0,3,HB,44,78.0,Ronnie Rivers,LA,2,0,75.0,66.0
2023,47338,15,68.0,56.7,16,TE,52,73.4,Brycen Hopkins,LA,9,32,68.0,70.5
2023,52195,9,63.3,69.6,26,WR,34,72.1,Austin Trammell,LA,15,0,57.4,60.9
2023,48054,1,64.0,,4,WR,13,68.3,Tyler Johnson,LA,12,0,63.0,68.8
2023,45747,10,85.6,67.6,16,HB,80,64.7,Royce Freeman,LA,5,0,74.2,46.0
2024,11824,5,78.6,65.3,132,WR,182,82.6,Cooper Kupp,LA,62,0,76.5,76.8
2024,10760,9,75.1,,115,WR,306,84.9,Demarcus Robinson,LA,211,0,69.4,70.6
2024,77965,9,76.5,,63,WR,159,64.1,Tutu Atwell,LA,107,0,70.2,71.8
2024,52266,9,75.3,71.3,44,TE,219,73.5,Colby Parkinson,LA,27,187,62.6,65.7
2024,100632,4,75.7,76.1,24,WR,97,59.2,Puka Nacua,LA,79,0,74.0,76.3
2024,48054,9,74.9,73.5,51,WR,143,84.5,Tyler Johnson,LA,104,1,68.1,68.0
2024,97118,9,51.7,56.2,16,HB,228,74.2,Kyren Williams,LA,9,0,65.7,58.4
2024,97623,4,75.4,78.9,38,WR,95,82.7,Jordan Whittington,LA,63,1,77.3,74.8
2024,99697,6,68.8,77.1,9,TE,76,29.8,Davis Allen,LA,9,67,45.2,37.6
2024,60859,9,68.0,65.2,7,TE,36,73.4,Hunter Long,LA,3,43,63.2,62.2
