team_name,year,position,score
DEN,2014,T,19.77688250692947
DEN,2015,T,8.366031343066346
DEN,2016,T,20.13861562691483
DEN,2017,T,8.808911216660578
DEN,2018,T,41.14630604223569
DEN,2019,T,14.901147823393918
DEN,2020,T,20.22500909930845
DEN,2021,T,23.922481711131056
DEN,2022,T,13.516778465772274
DEN,2023,T,22.344225234362153
DEN,2024,T,28.352039670658684
DET,2006,T,7.340434663679467
DET,2007,T,16.371759821790196
DET,2008,T,15.670839005307592
DET,2009,T,22.26699891312992
DET,2010,T,16.2715061905521
DET,2011,T,19.196295826354696
DET,2012,T,34.42238991423463
DET,2013,T,14.522873229552125
DET,2014,T,14.959876892323445
DET,2015,T,29.646392305567947
DET,2016,T,29.15071917357547
DET,2017,T,12.606710793291677
DET,2018,T,23.18965661528494
DET,2019,T,22.555355369996104
DET,2020,T,21.37192060183087
DET,2021,T,17.947852161607944
DET,2022,T,16.857006222200013
DET,2023,T,18.284449901127797
DET,2024,T,65.42037234582953
GB,2006,T,15.720819154107925
GB,2007,T,7.805972410276984
GB,2008,T,17.746074606313115
GB,2009,T,7.0512228677479225
GB,2010,T,12.870592706866098
GB,2011,T,21.505490080466153
GB,2012,T,21.91772690878393
GB,2013,T,16.800236728837877
GB,2014,T,29.577325581395353
GB,2015,T,29.29872839415282
GB,2016,T,21.90610462365139
GB,2017,T,17.86937519013247
GB,2018,T,38.82269898933446
GB,2019,T,43.12582093078195
GB,2020,T,21.056787175597083
GB,2021,T,15.368816000803054
GB,2022,T,36.36262745363154
GB,2023,T,14.594075480192076
GB,2024,T,4.657004869335421
HST,2006,T,19.021392659627956
HST,2007,T,17.469246895097058
HST,2008,T,56.43984823492135
HST,2009,T,58.782398925799214
HST,2010,T,60.3126946569086
HST,2011,T,44.64840630408815
HST,2012,T,37.65967228263327
HST,2013,T,53.41929989944696
HST,2014,T,53.99616844572389
HST,2015,T,27.923487307574682
HST,2016,T,37.25349485680824
HST,2017,T,12.343587802768166
HST,2018,T,5.175980691787718
HST,2019,T,9.40995145631068
HST,2020,T,9.631175949630865
HST,2021,T,17.657120681605974
HST,2022,T,11.891978228228227
HST,2023,T,10.861083922367316
HST,2024,T,23.90775581487656
IND,2006,T,5.321683354192741
IND,2007,T,5.156671566337885
IND,2008,T,5.513304375804375
IND,2009,T,5.071433194304617
IND,2010,T,7.37376797385621
IND,2011,T,13.854780642382476
IND,2012,T,23.737237149273472
IND,2013,T,18.297257238207358
IND,2014,T,35.767013226737085
IND,2015,T,13.458440758293841
IND,2016,T,28.610888616877002
IND,2017,T,20.45314141234166
IND,2018,T,16.210595923208718
IND,2019,T,28.92040485258852
IND,2020,T,17.03566749184881
IND,2021,T,16.144506704246236
IND,2022,T,8.668535882125912
IND,2023,T,8.842159433703552
IND,2024,T,13.558438144994838
JAX,2006,T,18.03041109625668
JAX,2007,T,22.46684058554929
JAX,2008,T,26.50063617703296
JAX,2009,T,7.883993661135766
JAX,2010,T,5.98607380174292
JAX,2011,T,11.16067435410889
JAX,2012,T,9.52563546831033
JAX,2013,T,3.708658314691704
JAX,2014,T,5.711648557749671
JAX,2015,T,10.284799288335373
JAX,2016,T,25.845567239931356
JAX,2017,T,11.52313158228651
JAX,2018,T,8.608115042892157
JAX,2019,T,14.404334975826584
JAX,2020,T,17.83379742011968
JAX,2021,T,13.326107530390798
JAX,2022,T,11.282402389073184
JAX,2023,T,5.336030875910699
JAX,2024,T,5.300377833753148
KC,2006,T,1.5028892293334037
KC,2007,T,3.0860519755880915
KC,2008,T,23.422518660031987
KC,2009,T,15.732892023294331
KC,2010,T,13.80785792672994
KC,2011,T,20.334892985037335
KC,2012,T,32.47282397378215
KC,2013,T,24.706948166263413
KC,2014,T,17.658871230454206
KC,2015,T,15.197870685464267
KC,2016,T,28.29853786715925
KC,2017,T,42.58538270308124
KC,2018,T,42.49562479688008
KC,2019,T,18.708535719564207
KC,2020,T,23.48285128482367
KC,2021,T,13.101330136402387
KC,2022,T,8.864942743340801
KC,2023,T,14.321354027406418
KC,2024,T,10.682206925323321
LA,2016,T,19.391271162347074
LA,2017,T,59.715484625668445
LA,2018,T,51.33073142316911
LA,2019,T,46.173612669409266
LA,2020,T,51.46892266340498
LA,2021,T,29.94477253911308
LA,2022,T,25.397091361027545
LA,2023,T,16.117692658458733
LA,2024,T,29.41821650326797
LAC,2017,T,13.235750546173163
LAC,2018,T,20.375173211742798
LAC,2019,T,14.249489147642059
LAC,2020,T,11.898315055366268
LAC,2021,T,11.57966387425617
LAC,2022,T,2.7845479839551115
LAC,2023,T,3.98596371538306
LAC,2024,T,7.80109991527475
LV,2020,T,17.501356748283072
LV,2021,T,15.14938613059903
LV,2022,T,8.323381232255816
LV,2023,T,7.88393222506394
LV,2024,T,14.554499554749059
MIA,2006,T,10.63106315056887
MIA,2007,T,4.91115409109664
MIA,2008,T,25.11808448992283
MIA,2009,T,22.68424336611616
MIA,2010,T,15.455083390778187
MIA,2011,T,25.911108616128296
MIA,2012,T,17.357192369290313
MIA,2013,T,17.157569334039923
MIA,2014,T,21.187225954448632
MIA,2015,T,12.261409349875644
MIA,2016,T,18.53823047334876
MIA,2017,T,15.44809390491099
MIA,2018,T,17.804847347267735
MIA,2019,T,5.343112080103359
MIA,2020,T,2.648197225120647
MIA,2021,T,1.7751388271879167
MIA,2022,T,14.615723011043498
MIA,2023,T,22.063942039283358
MIA,2024,T,48.013534835560385
MIN,2006,T,12.558749124649863
MIN,2007,T,12.845764082625985
MIN,2008,T,9.228751367686137
MIN,2009,T,13.97701471332084
MIN,2010,T,25.64347153376694
MIN,2011,T,15.350374563718399
MIN,2012,T,17.686398400601117
MIN,2013,T,19.404428182199247
MIN,2014,T,11.866998125926548
MIN,2015,T,9.290787554691297
MIN,2016,T,11.70999900411632
MIN,2017,T,20.707219448665075
MIN,2018,T,26.376596717857737
MIN,2019,T,18.518173749676084
MIN,2020,T,20.217282591234035
MIN,2021,T,7.9701956771794675
MIN,2022,T,6.148988110901131
MIN,2023,T,9.229253686309493
MIN,2024,T,22.094859201047804
NE,2006,T,9.06410405746457
NE,2007,T,9.094592184863423
NE,2008,T,10.799490580545944
NE,2009,T,16.788172582465823
NE,2010,T,14.13342123056119
NE,2011,T,25.800623264327193
NE,2012,T,32.2410080746381
NE,2013,T,34.075755560955145
NE,2014,T,20.527474104182932
NE,2015,T,19.576209800438825
NE,2016,T,26.891901423016467
NE,2017,T,25.611181847510487
NE,2018,T,18.885228523063905
NE,2019,T,14.77650412104586
NE,2020,T,3.494754347021827
NE,2021,T,10.092329378103173
NE,2022,T,12.91301502641161
NE,2023,T,8.413633112037466
NE,2024,T,4.5777893170843
NO,2006,T,12.807115834405332
NO,2007,T,18.25940203125275
NO,2008,T,20.453624663987558
NO,2009,T,19.83433045134064
NO,2010,T,13.452079150244169
NO,2011,T,14.11417817577157
NO,2012,T,12.208575137044065
NO,2013,T,18.800968597965504
NO,2014,T,27.922440278171766
NO,2015,T,28.09124599358974
NO,2016,T,25.770709752914172
NO,2017,T,31.15364807196365
NO,2018,T,26.268346463585438
NO,2019,T,26.805712953322924
NO,2020,T,27.281746509209743
NO,2021,T,14.312960488108649
NO,2022,T,10.56856273285407
NO,2023,T,5.6467356557377055
NO,2024,T,1.263961975712686
NYG,2006,T,6.389332927588745
NYG,2007,T,10.546261845495435
NYG,2008,T,16.37590813721277
NYG,2009,T,14.503703035174235
NYG,2010,T,12.520778011891705
NYG,2011,T,10.714222884958179
NYG,2012,T,17.54629222549947
NYG,2013,T,11.853867625336694
NYG,2014,T,9.223201849761898
NYG,2015,T,12.774195996891907
NYG,2016,T,13.71727562459215
NYG,2017,T,5.339136101373999
NYG,2018,T,25.070879162615466
NYG,2019,T,45.55867016915182
NYG,2020,T,10.446631700625455
NYG,2021,T,15.495944142362827
NYG,2022,T,3.306994470955309
NYG,2023,T,3.566015719825928
NYG,2024,T,9.872122641509435
NYJ,2006,T,24.835103317584753
NYJ,2007,T,27.307952823304895
NYJ,2008,T,39.55527698739911
NYJ,2009,T,31.015675622526487
NYJ,2010,T,19.264749791523684
NYJ,2011,T,29.36617322138754
NYJ,2012,T,23.641452970539294
NYJ,2013,T,35.96877973358706
NYJ,2014,T,26.02928416096044
NYJ,2015,T,20.83574539539277
NYJ,2016,T,11.688357590005017
NYJ,2017,T,18.606135489746357
NYJ,2018,T,25.935135840405817
NYJ,2019,T,25.399675775822136
NYJ,2020,T,7.162384674149381
NYJ,2021,T,13.969360510840616
NYJ,2022,T,29.428724785602128
NYJ,2023,T,11.980748979089205
NYJ,2024,T,72.37173253319948
OAK,2006,T,2.781667772372107
OAK,2007,T,3.6055465383108527
OAK,2008,T,2.704235426322829
OAK,2009,T,11.367693838047103
OAK,2010,T,15.330301649249835
OAK,2011,T,22.469687209634763
OAK,2012,T,26.475184396188386
OAK,2013,T,15.428844857654601
OAK,2014,T,50.82175496770376
OAK,2015,T,68.04515885659323
OAK,2016,T,50.792680718696325
OAK,2017,T,39.65596777681661
OAK,2018,T,20.62244843758829
OAK,2019,T,14.396469803350744
PHI,2006,T,7.182669725271724
PHI,2007,T,6.434409484724122
PHI,2008,T,6.455405562938612
PHI,2009,T,48.351053193554655
PHI,2010,T,38.9229443286501
PHI,2011,T,40.91678384412961
PHI,2012,T,7.999921070122965
PHI,2013,T,65.70859782003946
PHI,2014,T,44.20848703433163
PHI,2015,T,67.1135841609371
PHI,2016,T,76.96965398776564
PHI,2017,T,45.924521782397164
PHI,2018,T,56.23009063925821
PHI,2019,T,75.94480411446428
PHI,2020,T,48.857920959479685
PHI,2021,T,32.83608732459403
PHI,2022,T,24.28694892529876
PHI,2023,T,20.519344974242244
PHI,2024,T,39.412516931114546
PIT,2006,T,11.167236773610236
PIT,2007,T,11.545433021151217
PIT,2008,T,10.602884981838828
PIT,2009,T,16.968777027776238
PIT,2010,T,12.075311980375693
PIT,2011,T,14.648421519021593
PIT,2012,T,17.055113139005602
PIT,2013,T,16.022274157778014
PIT,2014,T,28.819698239731768
PIT,2015,T,31.08522848808945
PIT,2016,T,19.265049599721547
PIT,2017,T,22.100482029463553
PIT,2018,T,20.916215321121953
PIT,2019,T,11.66395848927548
PIT,2020,T,14.02078182867587
PIT,2021,T,4.71186660268714
PIT,2022,T,7.337625573633709
PIT,2023,T,5.8829068520187064
PIT,2024,T,6.313505123132107
SD,2006,T,6.081946684291695
SD,2007,T,9.473833309086206
SD,2008,T,12.52797522412829
SD,2009,T,10.064713346461696
SD,2010,T,12.570882307489525
SD,2011,T,9.2202772131888
SD,2012,T,8.259756097560976
SD,2013,T,6.865789238592633
SD,2014,T,8.232599638177732
SD,2015,T,10.505075100553041
SD,2016,T,13.015607240977005
SEA,2006,T,6.237613927230103
SEA,2007,T,5.463004989719673
SEA,2008,T,6.805910171167953
SEA,2009,T,5.4388647875817
SEA,2010,T,17.338910837967028
SEA,2011,T,24.253469596479267
SEA,2012,T,22.341860791110207
SEA,2013,T,17.39011623680614
SEA,2014,T,9.6564003291417
SEA,2015,T,16.952938749757326
SEA,2016,T,6.4699255311880846
SEA,2017,T,40.08412190963342
SEA,2018,T,39.436253860870366
SEA,2019,T,39.8186278250331
SEA,2020,T,40.612379694440705
SEA,2021,T,36.41768006738299
SEA,2022,T,1.731650193382037
SEA,2023,T,18.510800661313176
SEA,2024,T,14.248258138206742
SF,2006,T,3.0757388879305387
SF,2007,T,28.55836088111715
SF,2008,T,23.924999083555317
SF,2009,T,34.904192993384946
SF,2010,T,38.857712653406686
SF,2011,T,64.75228002965893
SF,2012,T,61.84703316645807
SF,2013,T,73.59840723981902
SF,2014,T,44.440794159052636
SF,2015,T,51.69809135472371
SF,2016,T,52.33430477213716
SF,2017,T,65.36583857405927
SF,2018,T,61.58811537196426
SF,2019,T,22.44520151247566
SF,2020,T,44.31084731765046
SF,2021,T,39.005749014963264
SF,2022,T,30.472222823669856
SF,2023,T,26.549553644172345
SF,2024,T,68.50867810457517
SL,2006,T,8.241839751364463
SL,2007,T,4.0530966095858245
SL,2008,T,4.226118852659666
SL,2009,T,5.652506286780909
SL,2010,T,2.8805516722228197
SL,2011,T,3.6614795217152283
SL,2012,T,8.563011493603682
SL,2013,T,18.655146563787095
SL,2014,T,19.71972572687385
SL,2015,T,22.7071075708061
TB,2006,T,9.498257839721253
TB,2007,T,46.25052875601489
TB,2008,T,80.02094535875291
TB,2009,T,77.96571012386991
TB,2010,T,67.65446795611155
TB,2011,T,45.093954095012016
TB,2012,T,61.63160105973293
TB,2013,T,101.34997020515875
TB,2014,T,13.623748065957995
TB,2015,T,25.157918022658315
TB,2016,T,24.993330442379275
TB,2017,T,17.105412194074713
TB,2018,T,26.793496819405124
TB,2019,T,28.621552471812663
TB,2020,T,19.02379598090164
TB,2021,T,20.15992996686605
TB,2022,T,9.447087027371973
TB,2023,T,5.636874793952809
TB,2024,T,10.815895490651721
TEN,2006,T,42.302850567708
TEN,2007,T,34.71345011019572
TEN,2008,T,41.68185169746337
TEN,2009,T,39.87396077935975
TEN,2010,T,37.93333783408431
TEN,2011,T,19.666155253323446
TEN,2012,T,19.956695755901556
TEN,2013,T,18.28906110161907
TEN,2014,T,20.682701610502498
TEN,2015,T,14.24989750182412
TEN,2016,T,29.918821723778187
TEN,2017,T,22.92497282364384
TEN,2018,T,18.074063685958258
TEN,2019,T,19.15045144170428
TEN,2020,T,14.850575871941697
TEN,2021,T,9.739364491545606
TEN,2022,T,8.796522961440763
TEN,2023,T,3.2340830670128837
TEN,2024,T,0.9519387275515756
WAS,2006,T,6.107123951704039
WAS,2007,T,4.032947682939155
WAS,2008,T,6.25229836062361
WAS,2009,T,2.6933232474405693
WAS,2010,T,32.33723801438639
WAS,2011,T,37.855454613317406
WAS,2012,T,40.06331241399056
WAS,2013,T,42.75351029881056
WAS,2014,T,40.673826783538274
WAS,2015,T,38.00657816229117
WAS,2016,T,60.93774954023295
WAS,2017,T,44.38785690885265
WAS,2018,T,38.877822011557
WAS,2019,T,57.95377780545781
WAS,2020,T,20.233410616498855
WAS,2021,T,24.965019805448524
WAS,2022,T,19.800078792253096
WAS,2023,T,18.611137096347974
WAS,2024,T,10.887648071625344
ARZ,2006,ED,
ARZ,2007,ED,
ARZ,2008,ED,
ARZ,2009,ED,
ARZ,2010,ED,
ARZ,2011,ED,
ARZ,2012,ED,
ARZ,2013,ED,
ARZ,2014,ED,
ARZ,2015,ED,
ARZ,2016,ED,
ARZ,2017,ED,
ARZ,2018,ED,
ARZ,2019,ED,
ARZ,2020,ED,3.318741926885777
ARZ,2021,ED,2.4379611337338227
ARZ,2022,ED,3.952205882352941
ARZ,2023,ED,1.7609903323553462
ARZ,2024,ED,
ATL,2006,ED,
ATL,2007,ED,
ATL,2008,ED,
ATL,2009,ED,
ATL,2010,ED,
ATL,2011,ED,
ATL,2012,ED,
ATL,2013,ED,
ATL,2014,ED,
ATL,2015,ED,9.721325284290327
ATL,2016,ED,
ATL,2017,ED,
ATL,2018,ED,
ATL,2019,ED,
ATL,2020,ED,1.1624577329637191
ATL,2021,ED,
ATL,2022,ED,
ATL,2023,ED,
ATL,2024,ED,
BLT,2006,ED,
BLT,2007,ED,
BLT,2008,ED,
BLT,2009,ED,
BLT,2010,ED,
BLT,2011,ED,
BLT,2012,ED,
BLT,2013,ED,
BLT,2014,ED,
BLT,2015,ED,2.243365485531511
BLT,2016,ED,2.174992731853862
BLT,2017,ED,8.903056328567317
BLT,2018,ED,
BLT,2019,ED,10.690643544391314
BLT,2020,ED,
BLT,2021,ED,
BLT,2022,ED,
BLT,2023,ED,
BLT,2024,ED,
BUF,2006,ED,
BUF,2007,ED,
BUF,2008,ED,
BUF,2009,ED,
BUF,2010,ED,
BUF,2011,ED,
BUF,2012,ED,
BUF,2013,ED,
BUF,2014,ED,
BUF,2015,ED,
BUF,2016,ED,3.010177678109367
BUF,2017,ED,
BUF,2018,ED,2.0645390509144836
BUF,2019,ED,9.120273109243696
BUF,2020,ED,0.9459890974613963
BUF,2021,ED,
BUF,2022,ED,
BUF,2023,ED,
BUF,2024,ED,
CAR,2006,ED,
CAR,2007,ED,
CAR,2008,ED,
CAR,2009,ED,
CAR,2010,ED,
CAR,2011,ED,
CAR,2012,ED,
CAR,2013,ED,
CAR,2014,ED,
CAR,2015,ED,
CAR,2016,ED,
CAR,2017,ED,
CAR,2018,ED,1.2228953178961672
CAR,2019,ED,5.117792781852626
CAR,2020,ED,
CAR,2021,ED,
CAR,2022,ED,0.333487725798981
CAR,2023,ED,0.43427590014107836
CAR,2024,ED,
CHI,2006,ED,
CHI,2007,ED,
CHI,2008,ED,
CHI,2009,ED,
CHI,2010,ED,
CHI,2011,ED,
CHI,2012,ED,
CHI,2013,ED,
CHI,2014,ED,
CHI,2015,ED,
CHI,2016,ED,9.347604692846668
CHI,2017,ED,17.0443675862628
CHI,2018,ED,0.47247814788566034
CHI,2019,ED,
CHI,2020,ED,17.207637859661677
CHI,2021,ED,
CHI,2022,ED,
CHI,2023,ED,
CHI,2024,ED,
CIN,2006,ED,
CIN,2007,ED,
CIN,2008,ED,
CIN,2009,ED,
CIN,2010,ED,
CIN,2011,ED,
CIN,2012,ED,
CIN,2013,ED,
CIN,2014,ED,
CIN,2015,ED,
CIN,2016,ED,
CIN,2017,ED,
CIN,2018,ED,16.701421530598278
CIN,2019,ED,
CIN,2020,ED,
CIN,2021,ED,
CIN,2022,ED,
CIN,2023,ED,
CIN,2024,ED,30.814273356401387
CLV,2006,ED,
CLV,2007,ED,
CLV,2008,ED,
CLV,2009,ED,
CLV,2010,ED,
CLV,2011,ED,
CLV,2012,ED,
CLV,2013,ED,
CLV,2014,ED,
CLV,2015,ED,17.39106753812636
CLV,2016,ED,
CLV,2017,ED,
CLV,2018,ED,
CLV,2019,ED,
CLV,2020,ED,
CLV,2021,ED,
CLV,2022,ED,
CLV,2023,ED,
CLV,2024,ED,
DAL,2006,ED,
DAL,2007,ED,
DAL,2008,ED,
DAL,2009,ED,
DAL,2010,ED,
DAL,2011,ED,
DAL,2012,ED,
DAL,2013,ED,
DAL,2014,ED,
DAL,2015,ED,
DAL,2016,ED,
DAL,2017,ED,
DAL,2018,ED,
DAL,2019,ED,
DAL,2020,ED,10.73002000054796
DAL,2021,ED,9.387674385157487
DAL,2022,ED,
DAL,2023,ED,
DAL,2024,ED,
DEN,2006,ED,
DEN,2007,ED,
DEN,2008,ED,
DEN,2009,ED,
DEN,2010,ED,
DEN,2011,ED,
DEN,2012,ED,
DEN,2013,ED,
DEN,2014,ED,
DEN,2015,ED,
DEN,2016,ED,23.993958530157624
DEN,2017,ED,
DEN,2018,ED,25.030734516028634
DEN,2019,ED,5.54739323502001
DEN,2020,ED,4.0163414028211
DEN,2021,ED,
DEN,2022,ED,8.663474692202463
DEN,2023,ED,
DEN,2024,ED,
DET,2006,ED,3.3020370546922173
DET,2007,ED,
DET,2008,ED,
DET,2009,ED,
DET,2010,ED,
DET,2011,ED,
DET,2012,ED,
DET,2013,ED,
DET,2014,ED,2.8849480968858128
DET,2015,ED,
DET,2016,ED,
DET,2017,ED,
DET,2018,ED,1.9751005762748726
DET,2019,ED,
DET,2020,ED,1.4194534118632791
DET,2021,ED,
DET,2022,ED,
DET,2023,ED,
DET,2024,ED,
GB,2006,ED,
GB,2007,ED,
GB,2008,ED,
GB,2009,ED,
GB,2010,ED,
GB,2011,ED,
GB,2012,ED,
GB,2013,ED,
GB,2014,ED,20.561473237943826
GB,2015,ED,
GB,2016,ED,
GB,2017,ED,5.945611060388679
GB,2018,ED,5.839949061153711
GB,2019,ED,
GB,2020,ED,
GB,2021,ED,
GB,2022,ED,
GB,2023,ED,
GB,2024,ED,
HST,2006,ED,
HST,2007,ED,
HST,2008,ED,
HST,2009,ED,
HST,2010,ED,
HST,2011,ED,
HST,2012,ED,
HST,2013,ED,
HST,2014,ED,
HST,2015,ED,
HST,2016,ED,
HST,2017,ED,
HST,2018,ED,
HST,2019,ED,7.855585451846355
HST,2020,ED,
HST,2021,ED,
HST,2022,ED,
HST,2023,ED,
HST,2024,ED,
IND,2006,ED,
IND,2007,ED,0.167420814479638
IND,2008,ED,
IND,2009,ED,
IND,2010,ED,
IND,2011,ED,
IND,2012,ED,
IND,2013,ED,2.140991237027714
IND,2014,ED,2.7977119618797244
IND,2015,ED,2.442862495316598
IND,2016,ED,1.41622023020209
IND,2017,ED,
IND,2018,ED,
IND,2019,ED,
IND,2020,ED,
IND,2021,ED,
IND,2022,ED,
IND,2023,ED,
IND,2024,ED,
JAX,2006,ED,
JAX,2007,ED,
JAX,2008,ED,
JAX,2009,ED,
JAX,2010,ED,
JAX,2011,ED,
JAX,2012,ED,
JAX,2013,ED,
JAX,2014,ED,
JAX,2015,ED,3.232804609147166
JAX,2016,ED,3.2396839332748026
JAX,2017,ED,5.618128703955772
JAX,2018,ED,3.3237040093965273
JAX,2019,ED,
JAX,2020,ED,
JAX,2021,ED,2.057936564251756
JAX,2022,ED,
JAX,2023,ED,3.9430261140451215
JAX,2024,ED,
KC,2006,ED,
KC,2007,ED,89.36787552779222
KC,2008,ED,
KC,2009,ED,26.998954460966544
KC,2010,ED,19.337048969072164
KC,2011,ED,
KC,2012,ED,
KC,2013,ED,
KC,2014,ED,7.482305224929087
KC,2015,ED,
KC,2016,ED,12.259590251674094
KC,2017,ED,12.90972003774772
KC,2018,ED,
KC,2019,ED,
KC,2020,ED,
KC,2021,ED,
KC,2022,ED,
KC,2023,ED,
KC,2024,ED,
LA,2016,ED,
LA,2017,ED,16.332749195720975
LA,2018,ED,16.427707039882144
LA,2019,ED,10.926067687348912
LA,2020,ED,
LA,2021,ED,
LA,2022,ED,4.270660906778635
LA,2023,ED,
LA,2024,ED,
LAC,2017,ED,
LAC,2018,ED,32.370343931738006
LAC,2019,ED,
LAC,2020,ED,4.925723221266614
LAC,2021,ED,5.398366893927382
LAC,2022,ED,0.9283985125658241
LAC,2023,ED,1.7696688960839455
LAC,2024,ED,3.578152625794428
LV,2020,ED,
LV,2021,ED,6.565499819559725
LV,2022,ED,0.8378788221714235
LV,2023,ED,
LV,2024,ED,
MIA,2006,ED,11.314391416944137
MIA,2007,ED,12.974221831589778
MIA,2008,ED,
MIA,2009,ED,
MIA,2010,ED,
MIA,2011,ED,21.40837104072398
MIA,2012,ED,
MIA,2013,ED,4.61498231807541
MIA,2014,ED,
MIA,2015,ED,
MIA,2016,ED,
MIA,2017,ED,1.3028430488516416
MIA,2018,ED,
MIA,2019,ED,6.8850037869224945
MIA,2020,ED,13.819271245209563
MIA,2021,ED,5.407008760951189
MIA,2022,ED,9.047552670357241
MIA,2023,ED,
MIA,2024,ED,
MIN,2006,ED,
MIN,2007,ED,
MIN,2008,ED,
MIN,2009,ED,
MIN,2010,ED,
MIN,2011,ED,
MIN,2012,ED,
MIN,2013,ED,40.02614809081527
MIN,2014,ED,
MIN,2015,ED,
MIN,2016,ED,
MIN,2017,ED,4.335994785725925
MIN,2018,ED,
MIN,2019,ED,
MIN,2020,ED,
MIN,2021,ED,
MIN,2022,ED,5.591996389348579
MIN,2023,ED,2.2241953385127635
MIN,2024,ED,
NE,2006,ED,16.890091930541367
NE,2007,ED,24.843139945119564
NE,2008,ED,29.323304347826085
NE,2009,ED,
NE,2010,ED,
NE,2011,ED,
NE,2012,ED,
NE,2013,ED,
NE,2014,ED,
NE,2015,ED,
NE,2016,ED,
NE,2017,ED,
NE,2018,ED,
NE,2019,ED,
NE,2020,ED,
NE,2021,ED,
NE,2022,ED,
NE,2023,ED,
NE,2024,ED,
NO,2006,ED,
NO,2007,ED,
NO,2008,ED,
NO,2009,ED,
NO,2010,ED,
NO,2011,ED,
NO,2012,ED,
NO,2013,ED,
NO,2014,ED,7.815489598278335
NO,2015,ED,
NO,2016,ED,
NO,2017,ED,2.746928409636901
NO,2018,ED,2.2711517841557987
NO,2019,ED,0.8372143010675648
NO,2020,ED,
NO,2021,ED,
NO,2022,ED,
NO,2023,ED,
NO,2024,ED,1.5672182630752507
NYG,2006,ED,
NYG,2007,ED,
NYG,2008,ED,
NYG,2009,ED,
NYG,2010,ED,
NYG,2011,ED,
NYG,2012,ED,
NYG,2013,ED,12.649866201557797
NYG,2014,ED,
NYG,2015,ED,
NYG,2016,ED,
NYG,2017,ED,
NYG,2018,ED,10.47789520143197
NYG,2019,ED,
NYG,2020,ED,
NYG,2021,ED,0.5050881111938446
NYG,2022,ED,1.8375072801397787
NYG,2023,ED,
NYG,2024,ED,
NYJ,2006,ED,
NYJ,2007,ED,
NYJ,2008,ED,
NYJ,2009,ED,
NYJ,2010,ED,
NYJ,2011,ED,
NYJ,2012,ED,
NYJ,2013,ED,1.2644414131009716
NYJ,2014,ED,
NYJ,2015,ED,
NYJ,2016,ED,0.7684534787897814
NYJ,2017,ED,4.419859686994064
NYJ,2018,ED,4.50051700367647
NYJ,2019,ED,
NYJ,2020,ED,
NYJ,2021,ED,
NYJ,2022,ED,1.6360294117647058
NYJ,2023,ED,
NYJ,2024,ED,
OAK,2006,ED,
OAK,2007,ED,
OAK,2008,ED,
OAK,2009,ED,
OAK,2010,ED,
OAK,2011,ED,
OAK,2012,ED,
OAK,2013,ED,
OAK,2014,ED,
OAK,2015,ED,
OAK,2016,ED,2.1910725420910415
OAK,2017,ED,0.2636818750711116
OAK,2018,ED,
OAK,2019,ED,13.745114530252808
PHI,2006,ED,
PHI,2007,ED,
PHI,2008,ED,
PHI,2009,ED,
PHI,2010,ED,
PHI,2011,ED,
PHI,2012,ED,
PHI,2013,ED,
PHI,2014,ED,
PHI,2015,ED,
PHI,2016,ED,
PHI,2017,ED,
PHI,2018,ED,
PHI,2019,ED,
PHI,2020,ED,
PHI,2021,ED,
PHI,2022,ED,
PHI,2023,ED,0.4570034291743603
PHI,2024,ED,
PIT,2006,ED,15.16534545987971
PIT,2007,ED,
PIT,2008,ED,
PIT,2009,ED,
PIT,2010,ED,
PIT,2011,ED,
PIT,2012,ED,
PIT,2013,ED,3.5819624459953476
PIT,2014,ED,39.903957117198026
PIT,2015,ED,
PIT,2016,ED,
PIT,2017,ED,14.851773463727922
PIT,2018,ED,4.655304318259095
PIT,2019,ED,2.9337730515547182
PIT,2020,ED,
PIT,2021,ED,
PIT,2022,ED,0.32923617208077266
PIT,2023,ED,
PIT,2024,ED,
SD,2006,ED,
SD,2007,ED,
SD,2008,ED,
SD,2009,ED,
SD,2010,ED,
SD,2011,ED,
SD,2012,ED,
SD,2013,ED,5.003642323802586
SD,2014,ED,0.8942642477551768
SD,2015,ED,
SD,2016,ED,
SEA,2006,ED,
SEA,2007,ED,
SEA,2008,ED,
SEA,2009,ED,
SEA,2010,ED,
SEA,2011,ED,
SEA,2012,ED,
SEA,2013,ED,
SEA,2014,ED,
SEA,2015,ED,
SEA,2016,ED,6.7146022196024235
SEA,2017,ED,
SEA,2018,ED,10.678221879968204
SEA,2019,ED,1.8685773429606447
SEA,2020,ED,
SEA,2021,ED,
SEA,2022,ED,1.3966344988118908
SEA,2023,ED,
SEA,2024,ED,
SF,2006,ED,
SF,2007,ED,
SF,2008,ED,
SF,2009,ED,
SF,2010,ED,
SF,2011,ED,
SF,2012,ED,
SF,2013,ED,1.8059323243860654
SF,2014,ED,
SF,2015,ED,
SF,2016,ED,
SF,2017,ED,
SF,2018,ED,8.058499560327672
SF,2019,ED,6.758398509519282
SF,2020,ED,8.855731780766913
SF,2021,ED,
SF,2022,ED,
SF,2023,ED,
SF,2024,ED,
SL,2006,ED,
SL,2007,ED,
SL,2008,ED,
SL,2009,ED,
SL,2010,ED,
SL,2011,ED,
SL,2012,ED,
SL,2013,ED,9.14889705882353
SL,2014,ED,10.73709190277578
SL,2015,ED,
TB,2006,ED,
TB,2007,ED,
TB,2008,ED,3.2288034254980285
TB,2009,ED,
TB,2010,ED,
